"","seqnames","start","end","width","strand","Conc","Conc_TES","Conc_TEAD1","Fold","p.value","FDR"
"16760","5",36646526,36646926,401,"*",7.20067052054088,4.24044850960146,8.10486984460749,-3.86442133500603,1.7207825078968e-26,2.33243419509525e-24
"10382","2",86114427,86114827,401,"*",7.41683561181036,4.49094887993429,8.318647281858,-3.82769840192371,1.78062166783813e-26,2.40084030982512e-24
"2254","10",17010745,17011145,401,"*",7.3210806939704,4.76636047331478,8.19276881675679,-3.42640834344201,2.10173626070626e-26,2.81896751449073e-24
"24412","9",106076006,106076406,401,"*",7.40507120117705,4.82187714048314,8.27937944427508,-3.45750230379193,2.19795638048001e-26,2.93266909141338e-24
"16914","5",56211464,56211864,401,"*",6.98185070593222,3.93026123485521,7.89211588319971,-3.96185464834449,2.25598760300764e-26,2.99450209398186e-24
"25548","X",150689056,150689456,401,"*",7.34857160750376,4.64293174481883,8.23352689057536,-3.59059514575653,2.37715626349923e-26,3.13907160609914e-24
"12482","20",51327336,51327736,401,"*",6.74790195787646,3.20549910053276,7.6846222064153,-4.47912310588254,2.39282628638269e-26,3.14356019510521e-24
"14929","3",191566517,191566917,401,"*",7.37010943778649,4.86485905116979,8.23710876242936,-3.37224971125958,2.68597922455084e-26,3.51068447829304e-24
"18843","6",30942631,30943031,401,"*",7.30932657456541,3.97278906716564,8.23609082670095,-4.26330175953531,3.08943271633194e-26,4.01751712319755e-24
"46","1",8211903,8212303,401,"*",7.05615122672451,4.20084378386723,7.95285949561768,-3.75201571175045,3.85103316532526e-26,4.98261452673245e-24
"23497","8",133674735,133675135,401,"*",8.87602191843767,6.82311717685612,9.69077874299849,-2.86766156614236,4.12579624642411e-26,5.31128885632628e-24
"6127","14",22614206,22614606,401,"*",7.06279945993492,3.80439764941758,7.98537662957115,-4.18097898015357,4.71531769449688e-26,6.03985043488105e-24
"17285","5",76689454,76689854,401,"*",6.71445236472536,3.60772622356012,7.62818498214867,-4.02045875858854,4.82805210797318e-26,6.15348452249039e-24
"16376","4",179146056,179146456,401,"*",6.44970076799095,2.76449490955394,7.39250452661145,-4.62800961705751,5.10816581847841e-26,6.47826692761286e-24
"15806","4",99060201,99060601,401,"*",6.60619351360905,2.33803809914891,7.56826214893682,-5.2302240497879,5.9110207392536e-26,7.45953346296545e-24
"6018","13",101455865,101456265,401,"*",6.88895123317249,3.93539731659693,7.79269160434621,-3.85729428774928,6.77978678774144e-26,8.49759623962878e-24
"21750","7",133853672,133854072,401,"*",8.13520871328557,6.21555538429789,8.93071135062316,-2.71515596632527,6.79993453479546e-26,8.49759623962878e-24
"19281","6",83443503,83443903,401,"*",8.91961456612308,7.08919337065316,9.70103092214308,-2.61183755148993,7.04214300412991e-26,8.75755434367961e-24
"9294","19",27971062,27971462,401,"*",7.51983413109914,5.23177134472178,8.36401868186103,-3.13224733713925,7.33955508501877e-26,9.08331991149811e-24
"23873","9",32742225,32742625,401,"*",6.99323638419881,4.19961948343719,7.88525897093046,-3.68563948749327,8.30479328814981e-26,1.02284708872991e-23
"10074","2",48548808,48549208,401,"*",7.04040457836251,4.36813694462703,7.92255466529504,-3.55441772066801,8.39040897830397e-26,1.02844735505355e-23
"12773","21",33849819,33850219,401,"*",7.69699337978462,4.93663696672671,8.58639868598509,-3.64976171925839,8.47685330571797e-26,1.03409537136135e-23
"252","1",41629607,41630007,401,"*",7.32280553074502,4.88302470628063,8.18332212561633,-3.3002974193357,8.79140658322465e-26,1.06738508933199e-23
"19216","6",77292761,77293161,401,"*",6.82463256030372,3.52895207221206,7.74923720860956,-4.22028513639749,8.8645535123407e-26,1.07118930131672e-23
"15657","4",76459195,76459595,401,"*",7.63413287545446,4.97726070609382,8.51496493595839,-3.53770422986457,1.15514537002851e-25,1.38931991030002e-23
"15789","4",95304859,95305259,401,"*",7.76777872345915,5.62601070710967,8.59429514299127,-2.9682844358816,1.16483843787054e-25,1.39443135987698e-23
"24582","9",124309640,124310040,401,"*",7.20591952823121,3.47817087019865,8.15041767810378,-4.67224680790513,1.20267907635348e-25,1.43303407339644e-23
"250","1",41496206,41496606,401,"*",6.57375750858852,3.14170191396989,7.50532664479387,-4.36362473082398,1.27355287920786e-25,1.51002658610603e-23
"12160","20",11153883,11154283,401,"*",6.82690670007015,3.06269968218177,7.77281615948074,-4.71011647729897,1.27908411735892e-25,1.51002658610603e-23
"10445","2",100742291,100742691,401,"*",8.37050905858091,6.36170126312808,9.17911785900154,-2.81741659587346,1.33445169720536e-25,1.56816438435811e-23
"6482","14",63174791,63175191,401,"*",7.32663949127599,4.86190336234777,8.18966534742964,-3.32776198508187,1.40101028293014e-25,1.63886216566687e-23
"190","1",29974326,29974726,401,"*",7.37167838990173,4.59424325424188,8.26243575633973,-3.66819250209785,1.41882556007423e-25,1.65215787263553e-23
"9757","2",27809090,27809490,401,"*",7.48680447453784,4.58516213347847,8.38689319408072,-3.80173106060226,1.60277229876877e-25,1.85791044117006e-23
"18427","6",1481347,1481747,401,"*",7.66424727335563,5.40483568555147,8.50512767839403,-3.10029199284256,2.11260021468334e-25,2.43786451800711e-23
"20678","7",28483876,28484276,401,"*",7.42113143794674,4.79033694538633,8.29969579593486,-3.50935885054853,2.18020986496841e-25,2.50460162873366e-23
"3583","11",36354638,36355038,401,"*",7.21912418508298,4.59632020387477,8.09698472328572,-3.50066451941095,2.26658130685372e-25,2.59219999638298e-23
"22153","8",32227009,32227409,401,"*",7.3522193270572,4.85623180329765,8.21832096048975,-3.3620891571921,2.72308960142087e-25,3.10044930707555e-23
"23963","9",69307753,69308153,401,"*",7.21559767151238,4.54863666831773,8.09729517403232,-3.54865850571459,2.7808848647923e-25,3.15224373744465e-23
"10348","2",79717339,79717739,401,"*",7.10940174337328,4.46138026969093,7.98946914056974,-3.5280888708788,3.01616197513556e-25,3.40387830304065e-23
"8538","18",2617996,2618396,401,"*",8.09009485634839,6.14482200500054,8.8894593474766,-2.74463734247606,3.35122383758458e-25,3.7654233452299e-23
"22639","8",74761433,74761833,401,"*",7.07916430353772,4.17551647714466,7.97939672446615,-3.80388024732149,3.83577291472239e-25,4.28703643029039e-23
"20602","7",22561270,22561670,401,"*",7.52775340865627,5.02912937985879,8.39411119753396,-3.36498181767517,3.84892801532824e-25,4.28703643029039e-23
"7304","15",87764830,87765230,401,"*",7.3209478904119,4.54263779040881,8.21177406063604,-3.66913627022723,3.89411574166037e-25,4.31859121514526e-23
"22216","8",38660029,38660429,401,"*",6.87194423163621,4.00482235891789,7.76952554234835,-3.76470318343046,4.16844395988898e-25,4.60289643812224e-23
"7154","15",69794889,69795289,401,"*",7.8644303704768,5.57205403205137,8.70910606838016,-3.13705203632879,4.63311759622111e-25,5.09404320085804e-23
"9117","19",2462983,2463383,401,"*",7.15616046061842,4.13458474646454,8.06447802904604,-3.92989328258151,4.98467315110429e-25,5.45715199935854e-23
"14813","3",187567642,187568042,401,"*",6.99776885590643,3.93552753009826,7.90871493324606,-3.97318740314779,5.52407301204849e-25,6.0219447839429e-23
"4330","11",130383580,130383980,401,"*",7.68372770593693,5.16424479751839,8.55209408976035,-3.38784929224196,5.86805691475232e-25,6.36982551025953e-23
"3630","11",47104299,47104699,401,"*",7.78572193653837,5.72952369084774,8.60092941444677,-2.87140572359903,6.08568701368862e-25,6.57819113572469e-23
"24487","9",112569230,112569630,401,"*",7.03564748909172,4.47068977464456,7.90828415962979,-3.43759438498524,6.84602156409682e-25,7.36896556424506e-23
"5048","12",79547230,79547630,401,"*",8.0272257494644,6.04374300411476,8.83220555055685,-2.78846254644209,9.98598288084594e-25,1.07038037423226e-22
"23186","8",120970959,120971359,401,"*",7.54189262984645,5.22458405000266,8.38937534269144,-3.16479129268878,1.4090178950645e-24,1.50400918482343e-22
"25389","X",129666280,129666680,401,"*",7.13151050376904,4.57577807940682,8.00329273957897,-3.42751466017215,1.43504834973174e-24,1.52543853209243e-22
"9582","2",9287627,9288027,401,"*",7.46676795915365,4.91354574107961,8.33831666763179,-3.42477092655218,1.7202230036612e-24,1.82101954164432e-22
"624","1",85527187,85527587,401,"*",6.65901305691466,3.61933518664245,7.56851044372532,-3.94917525708287,1.72967038142926e-24,1.82348542516275e-22
"3279","10",127922880,127923280,401,"*",7.52739721481976,5.12207432604702,8.38436950655618,-3.26229518050916,2.04853234687594e-24,2.15079105173229e-22
"24985","X",31508433,31508833,401,"*",6.29639315590419,2.06492941162268,7.25747142330815,-5.19254201168547,2.4736018906872e-24,2.58647890757652e-22
"14684","3",177906101,177906501,401,"*",7.15911767402637,4.59215817497886,8.03193896053575,-3.43978078555689,2.60724127872016e-24,2.71513443407533e-22
"6101","13",110347598,110347998,401,"*",7.18501444365606,4.3776105672129,8.07810300539271,-3.70049243817981,3.59435367733451e-24,3.72794139700224e-22
"731","1",93754458,93754858,401,"*",7.36007748077868,5.00784677998482,8.21140238830664,-3.20355560832182,3.67579333732408e-24,3.79703523046647e-22
"14770","3",183318621,183319021,401,"*",7.16813745938192,4.77566642004664,8.02376371925912,-3.24809729921248,3.99448122731902e-24,4.10966345708669e-22
"10561","2",119492107,119492507,401,"*",7.31710564678137,4.84691490965346,8.18067363493384,-3.33375872528038,4.24258536332278e-24,4.34746207350412e-22
"18890","6",38612236,38612636,401,"*",7.94812173086887,5.27344885271455,8.83047635867318,-3.55702750595863,4.84980550811858e-24,4.9498931277682e-22
"573","1",78715264,78715664,401,"*",7.04319816863757,4.55414582014523,7.90862354190518,-3.35447772175995,5.14221252396598e-24,5.227507953927e-22
"20880","7",46145377,46145777,401,"*",7.58014183040515,5.28973919054861,8.42459300317444,-3.13485381262583,5.9674807896533e-24,6.04248706993432e-22
"24324","9",94912868,94913268,401,"*",7.86984535897038,5.69742714969945,8.70023170577186,-3.00280455607241,6.63001025390855e-24,6.68691349152083e-22
"18911","6",42315957,42316357,401,"*",6.36893392845756,2.98050401011484,7.29834995009533,-4.31784593998049,6.8461808342345e-24,6.87786120044782e-22
"8499","17",78365659,78366059,401,"*",8.01573692545047,5.704209017405,8.86257361406914,-3.15836459666413,7.03397755152615e-24,7.03892331699207e-22
"21590","7",121084709,121085109,401,"*",7.23395702363296,4.6730872365806,8.10621581194389,-3.43312857536329,7.39741124151086e-24,7.37380860642122e-22
"2317","10",24272366,24272766,401,"*",6.444204116993,2.4575788939584,7.39796691174659,-4.94038801778819,7.95343419333297e-24,7.89732857227923e-22
"8462","17",71548500,71548900,401,"*",7.27186907196915,4.69446501195246,8.14564909123991,-3.45118407928745,9.02535914994479e-24,8.92709076074462e-22
"1689","1",210188202,210188602,401,"*",6.49990630395174,2.58856965600655,7.45114977150609,-4.86258011549955,9.36910054057005e-24,9.23144683262783e-22
"4157","11",115226584,115226984,401,"*",7.72553787648849,5.6200877140592,8.54734708477195,-2.92725937071275,9.73384667782773e-24,9.55408751695751e-22
"13044","22",39176136,39176536,401,"*",6.95342297934801,3.51198522305555,7.88544630937591,-4.37346108632036,1.40393658551115e-23,1.37274990258109e-21
"18156","5",148965805,148966205,401,"*",6.68252235390064,3.80425504535135,7.58092026405941,-3.77666521870806,1.61003901285084e-23,1.56828819130086e-21
"18155","5",148914110,148914510,401,"*",6.97375749311242,4.02171946861832,7.87739321146557,-3.85567374284725,1.71450989894963e-23,1.66372403754893e-21
"1065","1",118147539,118147939,401,"*",7.78239169197791,5.76071492409146,8.59281687782814,-2.83210195373667,1.81420717006938e-23,1.75351004100664e-21
"24059","9",74078679,74079079,401,"*",6.19575461541824,1.84682141305758,7.15991457453924,-5.31309316148166,1.82072632878353e-23,1.75351004100664e-21
"24753","X",12825860,12826260,401,"*",6.58252208139169,3.52114298683002,7.49341324091987,-3.97227025408985,1.92016552775342e-23,1.84235207827667e-21
"919","1",111082454,111082854,401,"*",6.59632988728322,3.35220469387279,7.51811584115949,-4.16591114728671,2.04688096530586e-23,1.95660434959722e-21
"3140","10",110706685,110707085,401,"*",6.68043293229821,3.84201973223008,7.57587936003512,-3.73385962780504,2.38547873900506e-23,2.27179161099746e-21
"25309","X",113400309,113400709,401,"*",6.67062115435721,3.77819723493773,7.57004657455899,-3.79184933962126,2.39732845692673e-23,2.27462075590922e-21
"14471","3",159854698,159855098,401,"*",7.76672905562908,5.40532271156654,8.61904648586489,-3.21372377429835,2.69747898271894e-23,2.54996371141305e-21
"7032","15",60138083,60138483,401,"*",6.93389345043555,4.25402454318317,7.81668868528244,-3.56266414209926,3.0735549150993e-23,2.89479153731669e-21
"25351","X",120548976,120549376,401,"*",6.43586569385822,3.24034310442934,7.35489522325253,-4.11455211882319,3.49276708547141e-23,3.27757169214676e-21
"13263","3",25493808,25494208,401,"*",7.1918662332477,4.67205824141164,8.06026366959869,-3.38820542818705,3.54789850806415e-23,3.31715561969297e-21
"11725","2",222959297,222959697,401,"*",7.89466616361907,5.82244222506149,8.71204984798927,-2.88960762292778,3.80766435163759e-23,3.5470816494637e-21
"3567","11",35629971,35630371,401,"*",6.73776412835771,3.7544257916345,7.64353707466682,-3.88911128303232,3.97903299969407e-23,3.69329229660009e-21
"24457","9",109349359,109349759,401,"*",7.9980028210208,5.16903095194805,8.89273712004871,-3.72370616810066,4.24824139419858e-23,3.92893314211478e-21
"8100","17",30309572,30309972,401,"*",7.13503022186865,4.77067947947525,7.98766466614099,-3.21698518666574,4.4576836221435e-23,4.10780356230475e-21
"12358","20",34017668,34018068,401,"*",7.3121720421995,4.76622316250909,8.18304159014198,-3.41681842763289,5.12350582492816e-23,4.70444344885339e-21
"3106","10",100890591,100890991,401,"*",7.28252255257784,5.06893818643522,8.11796323080969,-3.04902504437447,6.93077723832554e-23,6.34116611755085e-21
"935","1",112522610,112523010,401,"*",6.72328620232286,3.9653915224339,7.61249519358351,-3.64710367114961,8.45852936287628e-23,7.71140943836884e-21
"19360","6",98653236,98653636,401,"*",7.27726338342776,4.93504028927381,8.1274977670478,-3.19245747777399,8.50196816193467e-23,7.72352554512207e-21
"7062","15",63023349,63023749,401,"*",6.90806713314412,4.2094569986494,7.79243734563629,-3.58298034698689,1.04150629749186e-22,9.42802414457468e-21
"13477","3",46556717,46557117,401,"*",6.71272889369567,3.92683328925667,7.60414967590415,-3.67731638664748,1.16051113122656e-22,1.04683007604796e-20
"17065","5",65861935,65862335,401,"*",8.10675722795524,6.14587735954128,8.90843594840976,-2.76255858886848,1.27258196906187e-22,1.14389490819042e-20
"457","1",64917375,64917775,401,"*",8.45217437132743,6.04354473663929,9.30949085658769,-3.2659461199484,1.34535425888048e-22,1.20507990923077e-20
"11245","2",179543331,179543731,401,"*",6.82089967398994,3.6950406516521,7.73580300017182,-4.04076234851972,1.36860713980755e-22,1.22163685392299e-20
"24414","9",106277937,106278337,401,"*",6.70685267024268,3.63386846550473,7.61848007141386,-3.98461160590912,1.39739027895255e-22,1.24299806132661e-20
"790","1",96915760,96916160,401,"*",7.10754917615437,4.34515901164604,7.99711639459314,-3.6519573829471,2.15615543617706e-22,1.91129377038006e-20
"24363","9",98035715,98036115,401,"*",6.3617577851976,3.0009761731801,7.28977342560876,-4.28879725242866,2.21907561643523e-22,1.96028548764958e-20
"6306","14",50920501,50920901,401,"*",6.57483599818015,3.67468321739383,7.47481784587913,-3.80013462848529,2.28917462036538e-22,2.01526032386668e-20
"3644","11",58058934,58059334,401,"*",6.41067869914594,2.66751157359494,7.35577822435229,-4.68826665075736,2.3020829575716e-22,2.01968360298183e-20
"322","1",51558304,51558704,401,"*",6.70139093399441,3.9729080611315,7.58822622556621,-3.6153181644347,2.3118093619448e-22,2.02129461550519e-20
"3206","10",116888527,116888927,401,"*",6.5635645380491,3.71652438312064,7.45965730224125,-3.74313291912061,2.4330706516506e-22,2.12008176714235e-20
"7442","16",3939290,3939690,401,"*",6.53638020649228,3.13299980905122,7.46654180669184,-4.33354199764062,2.51998001375673e-22,2.1883677285566e-20
"15521","4",55768295,55768695,401,"*",6.36920360470014,2.8285475123605,7.30584548162149,-4.47729796926099,2.76881739094435e-22,2.39633661895988e-20
"13687","3",72487377,72487777,401,"*",6.94559443657904,3.75428734016033,7.86438023198141,-4.11009289182108,2.92052611744717e-22,2.51912586117042e-20
"1404","1",178048395,178048795,401,"*",7.29351428350402,4.6156780698495,8.17613735724355,-3.56045928739405,3.18610847238492e-22,2.73898412233412e-20
"17881","5",125134730,125135130,401,"*",6.99749154241789,4.39363360538394,7.87366621859643,-3.48003261321249,3.20245215143228e-22,2.74382672961178e-20
"20426","7",7099530,7099930,401,"*",6.60079748669946,3.71196862606723,7.49996299513,-3.78799436906277,3.34271549889019e-22,2.8544561883523e-20
"2532","10",50174806,50175206,401,"*",6.55980705977577,3.54696253019861,7.46754990497521,-3.9205873747766,3.70064858273167e-22,3.149608484798e-20
"5660","13",43153712,43154112,401,"*",6.26554399501673,2.83143231893515,7.19721293200031,-4.36578061306516,3.92830094583673e-22,3.33229184206772e-20
