"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045859","GO:0045859","regulation of protein kinase activity","171/5471","427/18986",0.400468384074941,1.38974460611348,5.18259650950324,3.17703491770326e-07,1.184235120786e-05,8.20220649113417e-06,"54206/65018/2048/64793/1647/3491/5906/103/2629/4921/5788/7042/11221/10006/219771/219736/5728/3087/150/143384/10527/10114/5795/2011/4041/595/6188/7405/5058/7070/4040/9052/5800/8091/3479/23603/26524/2321/8600/406948/3843/2621/58533/10979/1033/5583/8812/161742/10125/7057/11261/2200/57214/4916/8826/7026/51704/146433/146850/5606/8844/4763/51755/2064/990/1845/3690/10040/23531/2081/79643/6794/5605/171392/29950/634/23624/348/728/6868/28951/22924/6546/805/55704/54465/3553/905/57679/7520/2043/51719/10920/5621/9770/11142/5770/57091/104/4282/29775/5155/9467/152110/406929/4057/7474/6091/57493/205428/25937/5912/1894/5062/3064/7345/10886/2069/51191/6622/2247/55294/9693/7424/5618/9607/324/9555/2246/154/1436/5159/900/8817/4739/1906/84062/5292/896/6885/7164/4217/23328/23118/51429/4216/5478/1956/643862/2056/5294/857/2146/51422/2185/3084/8754/4067/284/64798/10221/114/5747/3717/2776/7099/153090/25/7186/94056/10178",171
"GO:0008038","GO:0008038","neuron recognition","30/5471","46/18986",0.652173913043478,2.26323778341135,5.45763727872321,3.21640987492152e-07,1.18630412418341e-05,8.21653674768423e-06,"2048/91624/8829/84665/55118/54538/50863/4978/2909/57142/7852/2043/351/1826/27255/6092/6091/2042/2596/23129/2049/23022/9037/133418/27242/1268/4897/26047/7534/2131",30
"GO:0050920","GO:0050920","regulation of chemotaxis","97/5471","216/18986",0.449074074074074,1.55842083172553,5.25154369712347,3.21980880896973e-07,1.18630412418341e-05,8.21653674768423e-06,"11240/1907/1435/3570/57118/8829/6387/23075/5795/2249/80310/114609/83700/65125/5800/196527/59341/5025/3146/406948/2621/5587/79890/7057/1588/102/23604/4088/4916/146433/1012/6347/79148/1845/7473/7040/728/6868/7852/7130/10716/1803/27347/2660/7857/245937/351/7074/1826/4282/5880/5155/9943/7474/6092/6091/3592/6480/683/9353/5156/3791/3576/10563/2247/7424/9037/3673/2150/2246/1436/5159/8817/347733/4739/1906/9750/63940/7162/64065/1235/5879/3569/5054/4233/91584/5764/285/2185/25960/4067/51571/5747/727/7114/158747/10013",97
"GO:0050817","GO:0050817","coagulation","106/5471","241/18986",0.439834024896266,1.52635510814851,5.23209082064062,3.32850359964734e-07,1.21930356000874e-05,8.44509624738109e-06,"2048/8761/10451/3570/375033/50848/2153/1465/5592/221037/5328/7414/9060/953/150/3611/11234/79056/966/5795/84959/6484/7450/928/196527/7103/160851/3356/2621/22821/1511/81542/3705/51156/7057/5873/302/170692/3690/10672/350/5578/84034/10627/558/634/348/388931/5341/10461/5624/2191/80856/4780/5270/8527/10398/3172/2778/4627/5155/2192/5627/5291/5912/1608/7006/5156/5196/10855/23173/308/23657/2244/3673/2149/2150/8546/84830/1906/84062/3710/6722/2768/3569/5478/948/5054/5294/857/9162/4846/6469/285/5327/4067/8323/284/50808/3717/7094/2776/7099/7410/29071/2316",106
"GO:0002685","GO:0002685","regulation of leukocyte migration","104/5471","236/18986",0.440677966101695,1.5292838355706,5.20564597492581,3.82247005246674e-07,1.39225280653846e-05,9.64297106769655e-06,"11240/5724/1907/1435/3570/8995/27/134/57118/6387/23075/5795/8772/80310/7070/114609/6484/83700/65125/928/196527/4254/59341/5025/3146/23143/2621/4323/3958/79890/7057/1588/102/23604/6376/146433/4763/6347/79148/3690/8174/1265/6370/7040/728/6868/57142/6869/3554/3552/406915/7130/1803/27347/2660/6364/23236/245937/351/613/4282/5880/9943/7474/257144/4345/9435/3592/683/9353/3576/10563/7424/56477/3673/2150/1436/406938/6793/4739/84830/1906/9750/63940/653/64065/1235/5879/3569/7784/5054/8976/5764/2185/4067/5747/81704/301/2650/727/25/4267/158747/4478",104
"GO:0002062","GO:0002062","chondrocyte differentiation","59/5471","116/18986",0.508620689655172,1.7650653287869,5.2586249629478,4.50877966042691e-07,1.63289554292961e-05,1.13097020908077e-05,"1301/7482/4209/657/55553/871/25987/7704/399979/81029/6660/5744/8091/50515/144347/4088/11173/22856/2734/4092/51320/7040/130497/2355/10736/2202/10865/80856/55959/861/5915/7048/1499/5745/2261/54360/658/81792/4208/7045/8817/654/860/1490/85477/2737/64764/23516/4017/6591/54928/23213/392255/7227/2131/8840/4781/7046/85301",59
"GO:0042692","GO:0042692","muscle cell differentiation","172/5471","432/18986",0.398148148148148,1.38169269616903,5.10584445210212,4.5877510662561e-07,1.65210877380319e-05,1.144277607605e-05,"6497/2475/23028/10269/1491/34/6272/4853/4000/5999/3915/1465/25802/3756/824/4811/64754/10529/3688/5592/22943/983/84665/10105/11155/657/27063/840/8038/1793/55553/10938/406911/50937/170689/81029/928/3845/144165/10818/1466/4604/3479/488/4633/688/23250/113622/4323/5587/9472/1073/87/51676/84193/29767/29766/6095/7168/11214/4205/79191/407004/2314/5914/3880/10014/124872/9043/406991/8736/284217/10939/2627/1000/80206/4089/115701/596/81/7040/1760/4606/6382/6546/4211/56603/150572/2274/274/905/785/90/85461/8837/8324/3488/92737/9759/10398/4773/1827/1291/9215/4627/5155/57591/5915/1499/3913/27086/3280/9948/7345/5156/84525/2069/10611/5530/255743/287/51778/4086/1909/8470/57486/79810/9456/4208/4015/93166/84466/406937/5159/6444/1794/1482/9794/405754/1906/221662/9750/221476/6722/55122/64208/9474/25842/3908/23345/9444/9734/3912/3475/858/442721/136319/2146/6469/55909/137814/80005/3084/7373/5339/5239/406987/22954/84814/1756/407007/4204",172
"GO:0003279","GO:0003279","cardiac septum development","57/5471","111/18986",0.513513513513513,1.78204488531668,5.25751260240857,4.65949481754784e-07,1.66851797567696e-05,1.15564288969814e-05,"9249/7798/3491/4853/2702/4194/7042/54583/2625/8829/657/55742/10818/25831/60485/4091/64220/5914/2535/2627/4092/4089/7849/90/129446/4036/8828/182/57167/5915/7048/7474/6092/6091/57493/23129/3280/9353/3516/287/11174/9782/3340/6586/1482/9794/6659/5754/653/639/10370/10512/8321/4846/55636/23414/7046",57
"GO:0001508","GO:0001508","action potential","82/5471","177/18986",0.463276836158192,1.60770864765115,5.16808715993673,5.35797484502455e-07,1.90791796995455e-05,1.32145524845827e-05,"8514/2475/3752/476/2702/2629/477/9722/481/3776/6262/288/29119/594857/3784/10008/6327/775/3741/5318/6334/27345/488/5025/9472/57369/7531/10052/3759/23327/26251/3754/3790/6546/170850/6869/274/785/6335/1134/6508/23704/3787/3745/3755/3785/9992/7533/23171/6336/11280/776/7871/10242/2257/1739/287/817/2741/2890/1812/1268/2898/2697/9465/948/6717/10142/4897/857/3757/3786/169522/9630/2776/4915/5774/1756/4693/2258/4204/2316",82
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","106/5471","243/18986",0.436213991769547,1.51379251466581,5.1286373417708,5.43100240134376e-07,1.92317829478695e-05,1.33202479948747e-05,"65018/3491/5906/4921/5788/7042/10006/219771/219736/150/143384/2011/595/6188/5058/8091/3479/2321/8600/2621/10979/10125/7057/2200/57214/4916/8826/51704/146433/146850/5606/2064/3690/10040/23531/2081/6794/5605/6868/22924/805/55704/54465/3553/57679/7520/2043/51719/10920/5621/9770/5770/57091/4282/29775/5155/152110/4057/7474/6091/205428/1894/2069/6622/2247/55294/9693/7424/5618/9607/2246/154/1436/5159/8817/4739/1906/5292/896/6885/7164/4217/23328/23118/51429/4216/5478/1956/643862/2056/5294/2146/51422/2185/3084/8754/284/114/5747/3717/7099/153090/25/7186/94056/10178",106
"GO:1990138","GO:1990138","neuron projection extension","79/5471","169/18986",0.467455621301775,1.62221027710391,5.16935041938985,5.46857956424747e-07,1.9257859747245e-05,1.33383092134073e-05,"5590/23499/1907/55811/3688/8829/6387/7414/57698/144165/57609/6857/9201/114798/23191/440275/80031/57611/8482/25942/8826/8128/999/5048/9423/9706/7473/9043/23327/6794/1785/348/50618/57142/7852/65059/8828/4133/2335/23767/1002/7074/1826/6285/23122/2803/1499/3913/7474/214/2932/54437/9353/22902/1909/9037/4131/26999/6586/51299/1906/780/57699/6722/22999/5071/26053/10371/57154/4897/3475/91584/6456/9355/25/6792/8239/10013/4204",79
"GO:0048762","GO:0048762","mesenchymal cell differentiation","117/5471","274/18986",0.427007299270073,1.48184254870071,5.11153051121062,5.53834195171261e-07,1.93963690111078e-05,1.34342429991224e-05,"2475/23028/65979/7042/4139/2625/8829/9231/657/5728/340665/6934/442900/4684/23187/283149/4040/8091/4254/3479/23603/10253/3169/10979/145258/161742/80031/8854/4088/8482/10509/2013/80320/1277/406991/753/1000/4087/4092/4089/596/10501/7040/9475/130497/10736/57142/200734/3553/57669/23332/90/57181/8828/2066/2335/2043/2637/182/6615/7074/8320/7048/23122/1499/1605/7474/84541/2042/90102/2932/54437/25937/3280/202018/3516/51176/5308/10252/1909/9037/202151/1601/4208/83989/64839/57556/406937/2651/1906/7148/653/3066/10370/9444/3569/10512/9723/10371/223117/51384/2146/6469/4017/3084/80139/6591/2131/5747/152007/406987/10507/7046/153090/286204/407007/2316",117
"GO:0031345","GO:0031345","negative regulation of cell projection organization","86/5471","188/18986",0.457446808510638,1.58747671474739,5.1504407169068,5.6275235484926e-07,1.96010027858425e-05,1.35759757045602e-05,"2048/1600/4070/2672/653464/26052/7431/8829/22943/22891/5728/22876/4038/25987/120114/10413/7070/2904/5800/57609/401720/23329/59341/23111/10253/51466/7337/80031/26035/23251/999/5048/9423/5376/9706/2670/7473/3675/115704/348/9378/57142/1716/64844/4133/2043/25791/5621/9139/5770/3985/7533/64689/4134/7474/5793/5217/22871/3280/9353/22902/6696/5530/9693/9037/1601/7025/23105/6695/1809/51256/84062/2534/3066/10371/3475/157285/11075/23189/22954/10013/54521/57187/2258/4168/2316",86
"GO:0060996","GO:0060996","dendritic spine development","52/5471","99/18986",0.525252525252525,1.8227827535084,5.22218099658829,5.90417742206888e-07,2.04528407001451e-05,1.41659726019204e-05,"2048/653464/26052/23380/7779/22891/9231/5728/22849/4076/65981/8499/26037/7337/5597/5048/26115/10458/348/8440/10152/2043/55619/25791/23613/54149/7074/9922/2047/22871/2049/5062/10611/3558/1501/4208/23105/815/84062/3066/221935/8976/27067/50807/5789/6792/11141/4693/10013/80823/5063/4204",52
"GO:1901654","GO:1901654","response to ketone","99/5471","224/18986",0.441964285714286,1.53374774786537,5.11270967467837,6.11068179701786e-07,2.10537760941578e-05,1.4582190302528e-05,"2782/54206/5724/5737/3158/10628/2629/2153/7292/5788/7042/142/64754/8644/8031/54541/3988/8061/5031/10413/2230/6337/2/6667/730249/2621/5587/5732/2353/7337/7057/25942/11057/3480/6338/6559/5176/6720/31/10365/7040/9475/5581/51542/6869/27347/2660/8837/1385/1373/598/5105/2778/1312/5021/11280/27086/111/9076/9353/2560/3490/6696/57630/6715/1946/2908/23367/6586/1906/55809/2309/6446/3624/107/1956/5723/2770/5244/2056/857/1080/4747/10499/114907/114/3717/4507/687/2776/2203/9314/3371/5069/445/4129/10013/4478/367",99
"GO:0048738","GO:0048738","cardiac muscle tissue development","109/5471","252/18986",0.432539682539683,1.50104156693446,5.09435731036527,6.26703681101393e-07,2.14763938889262e-05,1.487490231205e-05,"6497/2475/10269/34/1301/4853/2702/4000/5999/3776/7042/54583/6262/10529/3688/5592/22943/983/657/27063/55553/2248/26011/10413/5318/144165/10818/3479/4633/113622/9472/60485/51676/8854/7168/11214/4205/79191/5914/10052/4729/2627/80206/4092/4089/8932/115701/7040/10848/3276/6546/4211/2274/90/129446/4036/8324/1385/2066/2280/85366/57158/861/9215/9686/5915/7134/56999/27086/57493/205428/3516/5156/84525/10611/2247/4086/1909/8470/79810/4208/4090/5159/6444/1482/9794/1906/3720/221476/5292/6722/653/9474/5350/2697/10370/23345/137814/3084/55636/23414/7373/5339/406987/7046/25/407007/7547/4204",109
"GO:0050919","GO:0050919","negative chemotaxis","30/5471","47/18986",0.638297872340426,2.21508378801962,5.30648897774667,6.43930125487591e-07,2.19487198922883e-05,1.52020430413451e-05,"59352/10718/23768/80031/8482/10509/9423/3690/10501/1803/3685/8828/23767/7474/6092/6091/54437/9353/8633/9037/1946/57556/6586/10512/9723/10371/223117/91584/3084/10507",30
"GO:0001954","GO:0001954","positive regulation of cell-matrix adhesion","34/5471","56/18986",0.607142857142857,2.10696660312818,5.27817588518972,6.57041803277558e-07,2.21813610108058e-05,1.53631740920053e-05,"5590/1307/1435/6281/4653/8829/5795/7070/10979/342184/4088/2013/6376/1012/3690/8631/6370/6237/9448/3987/57669/54453/6385/1605/2932/3791/56477/7402/5879/948/1021/2185/59339/25",34
"GO:0007599","GO:0007599","hemostasis","105/5471","241/18986",0.435684647302905,1.51195553165654,5.08895571884642,6.57715285698509e-07,2.21813610108058e-05,1.53631740920053e-05,"2048/8761/10451/3570/375033/50848/2153/1465/5592/221037/5328/7414/9060/953/150/3611/11234/79056/966/5795/84959/6484/2313/7450/928/196527/7103/160851/3356/2621/22821/1511/81542/3705/51156/7057/5873/302/170692/3690/10672/350/5578/84034/10627/558/634/348/388931/5341/10461/5624/2191/80856/4780/5270/8527/10398/3172/2778/4627/5155/2192/5627/5291/5912/1608/7006/5156/5196/10855/23173/308/23657/2244/3673/2149/2150/8546/84830/1906/84062/3710/6722/2768/3569/5478/948/5054/5294/857/9162/4846/6469/5327/4067/8323/50808/3717/7094/2776/7099/7410/29071/2316",105
"GO:0002028","GO:0002028","regulation of sodium ion transport","45/5471","82/18986",0.548780487804878,1.90443179335833,5.22199588937093,6.66049034110875e-07,2.23441923338038e-05,1.547595373441e-05,"10768/476/477/481/493/288/1813/6327/65125/5318/5027/5025/2259/11261/4734/23327/5349/53827/81/7040/1760/130497/5581/150684/27347/5270/7533/23171/7871/483/54800/2257/1739/817/154/1482/154215/7402/154043/4846/286183/65268/5774/1756/2258",45
"GO:0001558","GO:0001558","regulation of cell growth","163/5471","408/18986",0.399509803921569,1.38641804738711,5.02017246148916,7.08807644242e-07,2.36541357298351e-05,1.63832419947696e-05,"728642/2023/84275/22883/2475/23499/84879/23566/54879/9826/5999/4009/55811/79577/7042/2786/10276/8829/6387/10718/9211/57698/283106/7003/56981/5795/10413/1410/65981/57609/6857/8835/56994/3479/4633/84678/23111/3621/4323/9472/23191/80031/102/4088/5607/57611/8482/25942/23251/999/9798/5048/9423/9706/51379/2064/7473/9043/8877/57521/4092/4089/23327/596/6794/1785/8725/8425/7040/634/348/6868/50618/57142/9792/7852/4133/2335/3488/5270/23677/1457/3172/1002/29104/1826/9686/23122/2803/51447/7474/11170/27086/2932/51193/1981/604/9353/3490/22902/6696/817/5393/3558/79960/55602/9037/1601/4131/1946/23105/23338/6695/1839/6586/1906/135644/780/57699/221476/6722/22999/6098/2697/5167/6446/7957/340152/5071/3624/3484/3486/1956/10371/57154/10071/4897/3475/91584/136319/5645/2185/3084/734/7373/6595/10507/2203/7046/3371/22954/79109/23404/25/6792/6197/9767/10013/2182/186/2273/2258/4204",163
"GO:0010631","GO:0010631","epithelial cell migration","51/5471","97/18986",0.525773195876289,1.82458963569863,5.1802400923589,7.25836868967301e-07,2.40962718895707e-05,1.66894727436889e-05,"2475/23499/4070/7042/11221/5728/1793/5801/4254/23603/8660/51466/2252/1512/3675/10982/4089/5581/57142/51057/6869/9448/57669/23332/9839/6615/9922/7048/23122/7474/5793/5217/3673/411/4163/3565/1839/6239/5467/23328/54443/80005/8754/392255/5747/23189/152007/54566/153090/407007/10013",51
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","103/5471","236/18986",0.436440677966102,1.5145791833055,5.06102184561722,7.57839025018599e-07,2.50283209609769e-05,1.73350252027707e-05,"2537/2140/6272/4803/4170/3570/4000/8682/356/5788/467/7042/10771/8829/219699/355/85450/6934/9531/8772/10413/5519/939/79370/51202/10193/4254/8738/3479/5027/8600/3958/7057/4088/5607/10116/597/6376/51741/4763/117584/4089/5366/596/970/7040/10018/3552/3553/90/3655/3685/8837/64114/7857/666/10616/598/6789/2139/351/5894/51304/2932/3592/8743/5062/2261/3064/5196/658/3558/2244/57630/1495/9812/8737/2729/653/9994/2309/2070/3624/5054/857/4846/3084/6591/9821/6788/64798/3717/1612/7046/9314/7099/7185/153090/7186/8406/407007/367/186",103
"GO:0141091","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","159/5471","397/18986",0.400503778337531,1.38986743474984,4.99476239480016,8.08904073077272e-07,2.65770853700749e-05,1.84077248100167e-05,"6497/63976/79639/3725/4774/3491/4853/148738/7042/10637/142/22943/7321/64081/80312/4838/57178/657/3611/27122/25884/283149/6653/406911/269/11197/50515/5829/26524/23111/8848/10253/3621/58533/84312/10979/64398/2353/161742/7057/51496/2200/4091/4088/25942/1387/1003/1001/2734/51701/6774/50964/1747/3675/10140/9110/406991/64750/63893/753/2627/494470/4087/4092/4089/6794/10755/8425/7040/5678/3276/442918/6868/4052/51232/200734/9839/92/7130/90/3694/4036/151556/2660/402117/2280/54976/3397/56937/5468/7048/7474/11167/3693/79674/3280/3516/65997/3791/658/7323/255743/51176/10252/4086/83891/1601/10468/2297/285704/9315/4015/23105/4090/406937/654/2651/222663/860/7021/653/407029/135228/6885/3066/5796/10370/25928/3696/168667/6424/3624/9863/8321/1278/1749/57154/858/857/375616/574443/28996/80139/8754/23213/392255/2131/5747/1761/406987/7046/286204/25/8239/4693/8473/6998/91851/2719",159
"GO:0014009","GO:0014009","glial cell proliferation","36/5471","61/18986",0.590163934426229,2.04804468269355,5.21623808175721,8.26315595080237e-07,2.70099261694432e-05,1.87075174400352e-05,"6497/4774/1435/2629/406911/3845/5501/9921/5583/6376/146433/8140/9423/4763/2670/3553/4771/5584/2119/3280/7424/1436/406938/6659/7957/3569/1956/6469/2185/1191/4067/5324/4781/4693/407007/4204",36
"GO:0060348","GO:0060348","bone development","96/5471","217/18986",0.442396313364055,1.53524701252604,5.04538352620901,8.51171465062923e-07,2.76804434607708e-05,1.91719287028673e-05,"6497/9249/249/10269/80263/4853/4209/4921/4653/5788/26254/1305/9060/3988/4041/2249/871/25987/4322/7704/7289/3479/59341/144347/8600/4323/1112/2200/302/11173/11214/79705/22856/2734/5048/5636/5914/1277/5608/7040/2355/56603/51141/3694/171023/7052/55959/2778/1291/9215/5915/7048/4057/27086/56987/2261/2121/202018/3791/658/5308/4086/55294/56034/6715/81792/202151/4208/4015/4090/8817/285590/654/860/51715/2697/5191/10370/6424/2737/1749/10234/79648/55790/6781/54928/23213/2131/8840/54796/10507/4969/85301/51360/5251/5358",96
"GO:0018212","GO:0018212","peptidyl-tyrosine modification","92/5471","206/18986",0.446601941747573,1.5498417960189,5.0484051235528,8.62449791865043e-07,2.79048475804456e-05,1.93273546731605e-05,"5590/54206/2475/2048/8613/3570/4921/8995/27/5788/50604/10006/8829/2674/22876/4038/5795/3606/9052/4254/3479/2321/3356/58533/2252/3480/79705/51704/146433/2064/3690/79643/7040/23624/6868/238/2202/7039/90/10152/2066/2043/5621/3055/5770/57091/64092/351/3689/8459/3976/5155/406929/2042/54625/5912/3592/3280/5062/2261/683/5156/3791/1950/3600/55294/5618/1946/2241/1839/1436/5159/654/4739/780/2534/3569/1956/8460/948/857/640/2185/3084/4067/8767/284/5747/3717/10507/25/695",92
"GO:0090132","GO:0090132","epithelium migration","52/5471","100/18986",0.52,1.80455492597331,5.13235086572619,8.8709711142371e-07,2.8557358526337e-05,1.9779294446098e-05,"2475/23499/4070/7042/11221/5728/1793/5801/4254/23603/8660/51466/2252/1512/3675/10982/4089/5581/57142/51057/6869/9448/57669/23332/9839/6615/9922/7048/23122/7474/5793/5217/3673/411/4163/3565/1839/6239/5467/23328/54443/80005/8754/392255/79977/5747/23189/152007/54566/153090/407007/10013",52
