"","seqnames","start","end","width","strand","Conc","Conc_TES","Conc_TESmut","Fold","p.value","FDR"
"15162","4",21181787,21182187,401,"*",6.73831729220005,4.12573244993296,7.61527150379726,-3.4895390538643,1.343067529937e-23,1.82031840459609e-21
"14146","3",125063073,125063473,401,"*",6.68017118630519,4.45415621228491,7.51710654972076,-3.06295033743585,1.57086787745759e-23,2.11786060783967e-21
"16399","4",183118586,183118986,401,"*",7.45909541905755,5.5402331740872,8.25447754824075,-2.71424437415355,1.59906316294207e-23,2.14458649120021e-21
"17226","5",74186585,74186985,401,"*",6.57961360704641,4.40399937868,7.41039818407546,-3.00639880539546,1.63265925643245e-23,2.17823955795696e-21
"21375","7",96067387,96067787,401,"*",6.38636427362686,7.28630852653032,3.48673509058551,3.79957343594481,1.73616604934443e-23,2.30433313575165e-21
"3546","11",35099919,35100319,401,"*",6.92760181582683,4.9867837515312,7.72630045192706,-2.73951670039585,1.84750775155313e-23,2.43947209091676e-21
"20729","7",32115740,32116140,401,"*",6.6098717808648,4.08059846451773,7.47917000929454,-3.3985715447768,1.88748218194995e-23,2.4794740293759e-21
"24983","X",31508433,31508833,401,"*",5.73584550232962,2.06492941162268,6.67806836883107,-4.61313895720839,1.96138975039067e-23,2.56341631867384e-21
"21911","7",149233617,149234017,401,"*",6.2830952780387,3.26290892032178,7.19132164101785,-3.92841272069607,2.00214772397525e-23,2.60340183235279e-21
"15616","4",73856558,73856958,401,"*",6.56003386030971,4.14097002658314,7.41843073217026,-3.27746070558712,2.02315317848209e-23,2.61742887979784e-21
"8630","18",9808413,9808813,401,"*",7.44447423677873,5.72976942204625,8.20604470483393,-2.47627528278767,2.10226664692852e-23,2.70611368983522e-21
"14530","3",170745360,170745760,401,"*",7.12785893672586,5.30211834675408,7.90850814193923,-2.60638979518515,3.42327571765068e-23,4.38453153916699e-21
"1613","1",203440736,203441136,401,"*",7.16132731262697,5.0884124663374,7.97880420291039,-2.89039173657299,4.06345608968772e-23,5.17858165141496e-21
"24059","9",75383582,75383982,401,"*",6.59979956488227,4.5142073527632,7.41897771866275,-2.90477036589955,5.25531653676201e-23,6.6643657626582e-21
"18355","5",169626724,169627124,401,"*",7.11034293041464,5.02115807731292,7.93000013113385,-2.90884205382093,5.39599852318335e-23,6.80905902314605e-21
"1125","1",145535423,145535823,401,"*",5.7614638188478,2.13087291693171,6.70201475370072,-4.571141836769,5.50882985634479e-23,6.91736203922197e-21
"9294","19",28023041,28023441,401,"*",6.17391320994194,3.17705541204994,7.08059408187649,-3.90353866982655,5.62901570765879e-23,7.03379835938476e-21
"18186","5",153551623,153552023,401,"*",7.60274316868648,6.0372161160441,8.33579005529464,-2.29857393925055,6.3381317184715e-23,7.88143602428961e-21
"10556","2",118723391,118723791,401,"*",6.96743878377789,4.79930346743033,7.79728991551501,-2.99798644808469,6.55892657966414e-23,8.11659242824525e-21
"6829","15",39128193,39128593,401,"*",6.39683231898806,4.26165376432954,7.22250457509827,-2.96085081076873,6.86763659636974e-23,8.45775860829843e-21
"2903","10",78636670,78637070,401,"*",6.14130084548894,2.91286907333715,7.06220747319314,-4.14933839985599,7.24245885176306e-23,8.8766902366872e-21
"22884","8",96584077,96584477,401,"*",8.34025348456998,8.92760433824594,7.33306461044548,1.59453972780046,7.57050962082545e-23,9.23457973557451e-21
"3797","11",86924043,86924443,401,"*",6.56280525524094,4.59586344626723,7.3653751290397,-2.76951168277248,7.73315311442768e-23,9.38826778100377e-21
"13229","3",24220820,24221220,401,"*",5.8066771996096,2.71068785530487,6.71974559530755,-4.00905774000269,7.83410523215748e-23,9.46596413334651e-21
"12788","21",34545387,34545787,401,"*",6.62893370677308,4.69483054955706,7.42662419061729,-2.73179364106023,7.99458562610178e-23,9.61452138019828e-21
"15944","4",121784980,121785380,401,"*",6.5745902053897,4.63122190446568,7.37367031340345,-2.74244840893777,9.00816618811171e-23,1.07828591156388e-20
"18056","5",142297048,142297448,401,"*",6.73498179555854,4.76347545596287,7.53821986341458,-2.77474440745171,1.02480198798128e-22,1.22099198716877e-20
"4155","11",115226584,115226984,401,"*",7.18775381518349,5.6200877140592,7.92123510559607,-2.30114739153687,1.19717754908547e-22,1.41976389339692e-20
"4135","11",113553226,113553626,401,"*",6.14371592902643,3.34285066214989,7.0363003096206,-3.69344964747071,1.56472082936831e-22,1.84709164816123e-20
"11428","2",199303752,199304152,401,"*",7.84659321504521,6.16103246645274,8.60286328420199,-2.44183081774925,1.66286175382373e-22,1.95393883880499e-20
"24356","9",97768695,97769095,401,"*",5.96230177310102,3.14635692258769,6.85604521931517,-3.70968829672748,2.03090950955835e-22,2.37551497702496e-20
"10172","2",62654408,62654808,401,"*",6.60525805206563,4.35989136913473,7.444491806633,-3.08460043749827,2.76409595170178e-22,3.21841281358149e-20
"3354","11",12540940,12541340,401,"*",6.4978971888235,4.38980195644962,7.32005376840983,-2.93025181196021,2.82462244015692e-22,3.27400581117917e-20
"3249","10",126148230,126148630,401,"*",7.35094309923314,8.07677193364726,5.8204102370982,2.25636169654906,2.990770217998e-22,3.45097161730797e-20
"17871","5",124996101,124996501,401,"*",6.89022272746579,4.89368987770039,7.69708166144882,-2.80339178374843,3.07825636193975e-22,3.53387059382298e-20
"10839","2",149817068,149817468,401,"*",7.11804732826461,7.9000752978148,5.28388180340056,2.61619349441424,3.09020539122559e-22,3.53387059382298e-20
"18793","6",22877881,22878281,401,"*",6.6884162322306,4.79101056664929,7.48050058410286,-2.68949001745357,3.29155242160338e-22,3.74739585919077e-20
"22856","8",94286953,94287353,401,"*",7.16191907981425,5.41507777972331,7.9291896018691,-2.51411182214579,3.39068584114114e-22,3.84317736755183e-20
"20360","6",169097267,169097667,401,"*",6.5841157948313,4.32094328876076,7.42543410612139,-3.10449081736063,4.41054883613486e-22,4.97711977913791e-20
"18558","6",11277234,11277634,401,"*",5.94659563473041,3.30910860965094,6.82574622945911,-3.51663761980817,4.78767746873832e-22,5.37899763329828e-20
"2278","10",18557671,18558071,401,"*",5.84505427514765,2.14023776771729,6.78864554246924,-4.64840777475194,4.91356317694338e-22,5.49632464369352e-20
"12393","20",41200865,41201265,401,"*",6.24200526590178,3.98854668807138,7.08218991524842,-3.09364322717704,5.48477227155072e-22,6.10860550034971e-20
"6016","13",101455865,101456265,401,"*",6.22612376363934,3.93539731659693,7.07061179571582,-3.13521447911889,6.71690441373636e-22,7.44849452217622e-20
"8498","17",79461090,79461490,401,"*",6.48183167603422,4.19074254609451,7.3263609817415,-3.13561843564699,7.66525170034659e-22,8.46349515327924e-20
"21914","7",150003250,150003650,401,"*",6.01324626168952,6.92559365904922,2.92881621304864,3.99677744600058,8.29985236794227e-22,9.12485056897893e-20
"22515","8",63003859,63004259,401,"*",8.46173969858557,9.04460299397405,7.46801904977414,1.57658394419992,9.88391259318892e-22,1.08199275635525e-19
"4324","11",129861753,129862153,401,"*",6.43278575628881,4.39824503612976,7.24500824577533,-2.84676320964557,1.04015398103662e-21,1.13381210120145e-19
"329","1",52708285,52708685,401,"*",6.16386051853878,3.64584401971767,7.03208673307355,-3.38624271335588,1.20691093610596e-21,1.31000976861399e-19
"14847","3",188594158,188594558,401,"*",6.33390544872489,3.68316767950825,7.21420806484514,-3.53104038533689,1.21980625916281e-21,1.31842013226643e-19
"20582","7",20241427,20241827,401,"*",6.57884926569712,4.56105608737099,7.38872825045472,-2.82767216308373,1.2448401066496e-21,1.33982454503934e-19
"6253","14",34223528,34223928,401,"*",6.31854407281555,4.15298938899429,7.14807184963515,-2.99508246064085,1.32750890750805e-21,1.42053105746913e-19
"24976","X",30906763,30907163,401,"*",6.49338711085321,4.38925527360072,7.31502291709261,-2.92576764349189,1.3309160438499e-21,1.42053105746913e-19
"11202","2",175600059,175600459,401,"*",6.46245611067965,4.16242784178657,7.30799905495703,-3.14557121317046,1.65557454251049e-21,1.7597177377987e-19
"23892","9",35518150,35518550,401,"*",7.13784001443821,5.28505346650799,7.92288235917036,-2.63782889266237,1.80114027616476e-21,1.90652931050564e-19
"11314","2",187495269,187495669,401,"*",6.33614825998174,7.17129327369622,4.12500864510159,3.04628462859463,2.16639161051752e-21,2.28371553477436e-19
"19401","6",105453973,105454373,401,"*",6.33001575423497,4.07006090921241,7.170959492749,-3.10089858353659,2.22932815540434e-21,2.34042909954252e-19
"8855","18",42196596,42196996,401,"*",6.44650423237014,4.07782506650199,7.29960340527064,-3.22177833876865,2.25454356407712e-21,2.35724032397549e-19
"25298","X",113048838,113049238,401,"*",7.26476327883104,5.65160444035641,8.00730260957023,-2.35569816921382,2.3505339379677e-21,2.44761290060897e-19
"6364","14",54652183,54652583,401,"*",6.44259694478059,4.37680329137375,7.25911072620277,-2.88230743482902,2.37282605895174e-21,2.46082236138088e-19
"8210","17",49836195,49836595,401,"*",6.8047988267845,4.74225194502565,7.62087170232636,-2.87861975730072,2.50291479999137e-21,2.58526877082979e-19
"20218","6",155493589,155493989,401,"*",5.990430176074,3.31720078174512,6.87266209508069,-3.55546131333557,2.53071818590997e-21,2.60348903816344e-19
"13479","3",46930888,46931288,401,"*",8.18449387676903,6.86446649145068,8.8620902129611,-1.99762372151042,2.62887211151049e-21,2.69364752033811e-19
"9717","2",20067951,20068351,401,"*",6.06213307186187,3.51395661996092,6.93321102106756,-3.41925440110663,2.90980138110438e-21,2.96962040551274e-19
"120","1",18965793,18966193,401,"*",6.38766326837114,4.13021873727379,7.22831412903737,-3.09809539176358,3.6716034904675e-21,3.73221408777045e-19
"6821","15",38996029,38996429,401,"*",6.3798987192367,4.18016688776388,7.21365664131309,-3.03348975354921,3.68921428297142e-21,3.73529300682197e-19
"7147","15",69516987,69517387,401,"*",6.60949102521717,4.60135455563974,7.41800456316118,-2.81665000752143,3.98116490937428e-21,4.01502048498156e-19
"6038","13",105847744,105848144,401,"*",5.80452221689285,6.73450217282379,2.4047991977323,4.32970297509149,4.18807528304831e-21,4.20712691963002e-19
"23577","9",2356342,2356742,401,"*",6.68911996171129,7.49572978377864,4.69432491450265,2.80140486927599,4.22284349057333e-21,4.22548276775494e-19
"24652","X",1932198,1932598,401,"*",5.81533280180053,3.00330328972477,6.70877655514244,-3.70547326541767,4.71815028024641e-21,4.70272908866895e-19
"22637","8",74761433,74761833,401,"*",6.48928168354351,4.17551647714466,7.3363687448971,-3.16085226775244,4.83538520247361e-21,4.78952944640462e-19
"24550","9",119951102,119951502,401,"*",6.86230167075084,4.86017583517999,7.66996002805508,-2.80978419287509,4.84263010079168e-21,4.78952944640462e-19
"15527","4",56302757,56303157,401,"*",6.80999457827042,5.06156379589713,7.5775431686672,-2.51597937277006,6.07428509986597e-21,5.98457258146795e-19
"24604","9",127524388,127524788,401,"*",7.07926013783992,5.29878260517058,7.85233906381083,-2.55355645864025,6.2787692200518e-21,6.16233533872976e-19
"3272","10",126867591,126867991,401,"*",7.22381334967426,5.67794895848091,7.95283054409504,-2.27488158561413,6.50392565026237e-21,6.35895265103515e-19
"3138","10",110706685,110707085,401,"*",6.16247741177254,3.84201973223008,7.01031084629591,-3.16829111406583,6.70078510500002e-21,6.52651373572929e-19
"9874","2",36478332,36478732,401,"*",6.87756786069978,4.87706406986408,7.68499473851775,-2.80793066865367,7.85615288654357e-21,7.62284895233712e-19
"18135","5",147567854,147568254,401,"*",7.05562882405628,7.78991595082769,5.48398457272058,2.30593137810711,9.9594180522415e-21,9.62718689910258e-19
"9947","2",39521941,39522341,401,"*",6.23618069329023,3.9413909510829,7.08113047209332,-3.13973952101042,1.00584966774803e-20,9.68640792820805e-19
"4810","12",58364823,58365223,401,"*",6.07196230585976,3.37779628071264,6.95596104713757,-3.57816476642493,1.12473670559956e-20,1.07907323785162e-18
"12452","20",48538409,48538809,401,"*",6.04919041143882,3.51805445140201,6.9186651423908,-3.40061069098879,1.17543392269842e-20,1.123504304621e-18
"4585","12",27462398,27462798,401,"*",6.8888060843052,7.68173742550917,4.98592463197243,2.69581279353674,1.18756036623108e-20,1.13087532867566e-18
"20782","7",36645116,36645516,401,"*",7.45245191087236,8.20215689666166,5.80204836912148,2.40010852754019,1.25988982923794e-20,1.19530880984293e-18
"2622","10",60303434,60303834,401,"*",6.08860694145705,6.98478891213227,3.24037173951392,3.74441717261836,1.35222166313817e-20,1.27817380527481e-18
"5302","12",110039031,110039431,401,"*",7.13373107664027,5.50711224707414,7.87888552323442,-2.37177327616028,1.40145764476911e-20,1.31984334663256e-18
"3333","11",11148109,11148509,401,"*",5.93942720813326,2.87742596311025,6.8503579975933,-3.97293203448306,1.43170051610447e-20,1.34338609599019e-18
"10547","2",117856497,117856897,401,"*",7.09694594168833,5.19248435895543,7.89012100667996,-2.69763664772453,1.55820864385316e-20,1.45675447521688e-18
"22692","8",79970791,79971191,401,"*",6.58752278173308,7.43217324690514,4.29536840284833,3.13680484405682,1.62666284453918e-20,1.5152216518442e-18
"12104","20",8693767,8694167,401,"*",6.18115848463176,3.87157956682423,7.02777671248575,-3.15619714566151,1.68912303554759e-20,1.56770201734012e-18
"25457","X",138082897,138083297,401,"*",5.99718765520384,3.24509817912931,6.88593226612231,-3.640834086993,1.70109496033583e-20,1.57311366440298e-18
"22301","8",47512434,47512834,401,"*",6.9423013998187,5.38702628980847,7.67325549760367,-2.2862292077952,1.72387052237192e-20,1.58844126982299e-18
"19529","6",113122041,113122441,401,"*",6.66628107311176,4.90009548672924,7.43691141111605,-2.53681592438681,1.85787362907231e-20,1.70578103520847e-18
"7590","16",53864921,53865321,401,"*",7.26273122634012,7.98601403916152,5.74430123894556,2.24171280021596,1.98463402724035e-20,1.81565661577817e-18
"4409","12",10031738,10032138,401,"*",5.82229856174809,2.78227732035854,6.73181817595155,-3.94954085559301,2.00082145599681e-20,1.82395168743111e-18
"2292","10",21292750,21293150,401,"*",6.78557990471766,5.07732458854799,7.54598828529772,-2.46866369674973,2.05699368623932e-20,1.8685088747059e-18
"20818","7",40808364,40808764,401,"*",6.89660596599828,5.18777550848781,7.65711822624887,-2.46934271776106,2.45074911546755e-20,2.21831764458717e-18
"5238","12",101052066,101052466,401,"*",7.27730290855967,5.85604109281573,7.97917520183907,-2.12313410902334,2.72647685406073e-20,2.45920532019787e-18
"19154","6",71469089,71469489,401,"*",5.7882522721622,3.12572535458371,6.66957021846036,-3.54384486387666,3.18264714488076e-20,2.86058558818476e-18
"5771","13",59269488,59269888,401,"*",6.54118225494275,4.08785226576143,7.40306714652427,-3.31521488076284,3.21625312064825e-20,2.88068321463376e-18
"17460","5",89668820,89669220,401,"*",5.95424062061027,3.43129102172272,6.82293775404354,-3.39164673232082,3.28658730406205e-20,2.93342231292173e-18
"5696","13",45719004,45719404,401,"*",5.7737300357367,2.79177064282261,6.67940986504051,-3.8876392222179,3.47907335494899e-20,3.09444246737408e-18
"13332","3",30659333,30659733,401,"*",5.68058686875004,2.51034996799455,6.59814305347675,-4.0877930854822,3.50590306713299e-20,3.10751601964286e-18
"23375","8",128486205,128486605,401,"*",6.63205751691654,7.43449030209753,4.66605013671107,2.76844016538646,3.51944050592549e-20,3.10875820688922e-18
"5343","12",116495256,116495656,401,"*",6.916965852559,5.2920790150458,7.6617854246244,-2.3697064095786,4.40055622177602e-20,3.87369925006923e-18
"14620","3",174304157,174304557,401,"*",5.72464098077342,6.6410515253544,2.57374644461747,4.06730508073693,4.91386467075837e-20,4.31073826733378e-18
"16343","4",173436169,173436569,401,"*",5.84999913994967,3.32280162379881,6.71910037315493,-3.39629874935612,5.17516593586174e-20,4.52447271716841e-18
"2001","1",236980512,236980912,401,"*",5.77967385021897,2.98854668807138,6.67150276369042,-3.68295607561904,5.42313823984904e-20,4.72513976707392e-18
"4275","11",126992110,126992510,401,"*",6.3095493994704,4.16877236496016,7.13593914389624,-2.96716677893608,5.59373459941037e-20,4.85725781350834e-18
"1402","1",178048395,178048795,401,"*",6.77684413629973,4.6156780698495,7.60582051945933,-2.99014244960983,5.66774090425677e-20,4.90489361498113e-18
"11272","2",181770111,181770511,401,"*",5.98920775570215,6.85597550757912,3.48635311247744,3.36962239510167,6.12086843757196e-20,5.27919750494422e-18
"16894","5",54807432,54807832,401,"*",5.73974068688756,2.95493611877479,6.63107615245595,-3.67614003368115,6.34627093461835e-20,5.45523745842898e-18
"4891","12",65896101,65896501,401,"*",6.27715629513963,4.10143101556584,7.1079546915395,-3.00652367597366,7.15939804191763e-20,6.13361673049372e-18
"18382","5",170633384,170633784,401,"*",7.14813752279928,5.50443912104867,7.89656869898487,-2.39212957793621,7.8593679840279e-20,6.71085234262862e-18
"7301","15",87752477,87752877,401,"*",6.845048765678,5.06140454240217,7.61866639653073,-2.55726185412856,7.9201373218532e-20,6.74027367563427e-18
"917","1",111082454,111082854,401,"*",6.03784357990672,3.35220469387279,6.92112607830185,-3.56892138442907,8.25530446632492e-20,7.00224765593971e-18
