"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060537","GO:0060537","muscle tissue development","153/4047","447/18986",0.342281879194631,1.60577310560644,6.74577321737171,1.24230671087935e-10,2.71722464383025e-08,1.98092681702105e-08,"2475/10269/59269/1901/1301/4853/607/2702/5999/467/1063/3776/7042/3142/10472/10529/6840/3688/5592/22943/983/657/7093/406/55553/8048/10413/50937/3845/5318/144165/1466/3479/688/1948/9472/1073/60485/652/8854/7168/4088/57538/11214/4205/79191/6416/10052/124872/3131/6662/8736/4729/2627/80206/4092/4089/8932/115701/7040/2355/6546/3344/51542/4211/27302/10791/150572/2274/905/90/129446/4036/10324/1134/2660/8324/1385/2066/92737/2280/56261/57158/2139/1525/1827/861/84700/9215/2033/859/9686/9975/5915/8320/1499/2876/7134/2317/56999/27086/4638/1739/3516/8929/5156/84525/5311/10611/5530/51778/2247/4086/1909/8470/57486/79810/4208/84466/6444/1906/3720/221662/221496/7021/653/1310/64208/9474/2697/10370/23345/9734/7291/10512/3475/858/857/136319/6469/3084/55636/23414/7373/100126316/406987/7763/25/1756/7504/407007/7547/4534",153
"GO:0050803","GO:0050803","regulation of synapse structure or activity","117/4047","318/18986",0.367924528301887,1.72607242261913,6.7960371629158,1.3973863182959e-10,2.95454047231697e-08,2.15393617413119e-08,"22883/1600/653464/647135/1942/26052/57512/3799/3688/58504/22943/9231/627/4076/22941/1813/2904/5800/144165/347902/7846/8825/8499/10154/246213/9201/23077/84189/5911/382/26037/7337/2252/4734/102/58489/8128/1006/26115/10672/6093/1000/5802/388/9378/57142/1496/85461/10152/8828/2043/55619/25791/116987/5621/6616/23767/79953/23613/5770/351/7074/1499/55799/7474/6092/25978/25945/170506/22871/2049/3556/55752/5783/8404/10611/23657/7097/2823/4131/4208/1946/6678/26999/4739/84062/10486/7162/2534/7058/9844/8321/4897/54674/9732/8976/11178/4747/2185/27067/55638/50807/7436/5789/158038/4915/10507/4593/25/57502/9758/6792/23096/26280/5063/154796/2239",117
"GO:0050807","GO:0050807","regulation of synapse organization","115/4047","312/18986",0.368589743589744,1.7291931978737,6.75946568808877,1.76453837323768e-10,3.61047319401503e-08,2.6321280385851e-08,"22883/1600/653464/647135/1942/26052/57512/3799/3688/58504/22943/9231/627/4076/22941/1813/2904/5800/144165/347902/7846/8825/8499/10154/9201/23077/84189/5911/382/26037/7337/2252/4734/102/58489/8128/1006/26115/10672/6093/1000/5802/388/9378/57142/1496/85461/10152/8828/2043/55619/25791/116987/5621/6616/23767/79953/23613/5770/351/7074/1499/55799/7474/6092/25978/25945/170506/22871/2049/3556/55752/5783/8404/10611/23657/7097/2823/4131/4208/1946/6678/26999/4739/84062/10486/7162/2534/7058/9844/8321/4897/54674/9732/8976/11178/4747/2185/27067/50807/7436/5789/158038/4915/10507/4593/25/57502/9758/6792/23096/26280/5063/154796/2239",115
"GO:0038127","GO:0038127","ERBB signaling pathway","62/4047","136/18986",0.455882352941176,2.13871567900696,6.93649722260705,2.04443671147255e-10,4.05245689402199e-08,2.95434555049306e-08,"8412/27246/356/27/55532/10718/51196/5795/23705/867/144165/5801/10253/8826/1012/406991/6662/5771/406922/7040/634/23624/6868/6654/9655/57142/55704/2202/7039/8440/2066/8527/55614/27131/6714/868/5290/3516/255324/374/685/1950/2549/3672/55914/2241/9542/1839/79628/222584/10551/5898/1956/3092/5782/673/2185/3084/5747/5774/25/9185",62
"GO:0014706","GO:0014706","striated muscle tissue development","145/4047","424/18986",0.341981132075472,1.60436218769086,6.55056813149304,4.05903341627718e-10,7.80195423013519e-08,5.68782577279287e-08,"2475/10269/59269/1901/1301/4853/607/2702/5999/467/1063/3776/7042/3142/10472/10529/6840/3688/5592/22943/983/657/7093/406/55553/8048/10413/50937/3845/5318/144165/3479/688/1948/9472/1073/60485/652/8854/7168/4088/57538/11214/4205/79191/6416/10052/124872/3131/8736/4729/2627/80206/4092/4089/8932/115701/7040/6546/3344/51542/4211/27302/10791/150572/2274/905/90/129446/4036/10324/1134/2660/8324/1385/2066/92737/2280/56261/57158/2139/1525/1827/861/84700/9215/2033/859/9686/9975/5915/8320/1499/2876/7134/2317/56999/27086/3516/8929/5156/84525/10611/5530/51778/2247/4086/1909/8470/57486/79810/4208/84466/6444/1906/3720/221662/221496/653/1310/64208/9474/2697/10370/23345/9734/7291/10512/3475/858/857/136319/6469/3084/55636/23414/7373/100126316/406987/25/1756/7504/407007/7547/4534",145
"GO:0007173","GO:0007173","epidermal growth factor receptor signaling pathway","54/4047","114/18986",0.473684210526316,2.22223089227888,6.81252105429246,5.18636592761069e-10,9.67562325848077e-08,7.05377879875968e-08,"8412/27246/356/27/55532/51196/5795/867/144165/10253/8826/1012/406991/6662/5771/406922/7040/634/23624/6868/6654/9655/55704/2202/7039/8440/2066/8527/55614/27131/6714/868/5290/255324/374/685/1950/2549/3672/55914/2241/1839/222584/10551/5898/1956/3092/5782/673/2185/5747/5774/25/9185",54
"GO:0043087","GO:0043087","regulation of GTPase activity","78/4047","193/18986",0.404145077720207,1.89599665075262,6.51175606478929,1.26505710286033e-09,2.27800502098242e-07,1.66072438862165e-07,"7813/8412/10451/5906/8394/6281/5996/163486/25782/6000/9712/3688/5592/22841/143872/5962/22914/121512/55785/23603/23143/23348/26037/9628/29/10928/10982/8853/9448/3987/8502/3655/1123/55854/2043/55619/25791/23677/57186/7052/57148/7074/5905/7474/2042/2932/2049/2044/10563/9693/112574/2149/2150/1946/51735/51256/9750/4594/26230/51429/23161/1124/858/4233/2146/10565/50807/5747/81704/57589/4915/10507/89846/23637/2889/395/6792/139818",78
"GO:0007162","GO:0007162","negative regulation of cell adhesion","113/4047","314/18986",0.359872611464968,1.68829785057422,6.40113456896181,1.29621166243813e-09,2.27800502098242e-07,1.66072438862165e-07,"1600/4070/26191/79679/387597/6375/7292/5788/5362/3142/6387/5592/9231/5728/23075/5962/84959/56253/83700/5800/5074/10154/23603/3146/81542/652/3958/384/7057/102/5607/4313/865/999/170692/1012/124872/406991/5771/4092/4155/81/7040/634/9655/9448/57669/92196/8324/1493/26154/2043/5270/5621/182/6714/5770/861/1826/4771/406929/11170/868/90102/53833/604/1739/8654/3558/23240/9037/56477/5295/5921/1946/57556/3659/7045/6695/80762/81848/654/2651/84830/9750/8763/383/2737/9723/53616/5054/5420/91584/6469/10395/80139/6591/55824/284/5747/23189/3717/80380/3456/407035/301/10507/9314/3371/25/395/8573/407007",113
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","118/4047","332/18986",0.355421686746988,1.66741688771394,6.38544820334682,1.32880633416916e-09,2.27800502098242e-07,1.66072438862165e-07,"10076/55182/79971/7482/607/259266/2625/219771/22943/80114/5728/3087/6934/55031/27122/406/100422991/10413/85458/81029/4040/5800/100287314/144165/8549/26524/122011/2308/8796/1910/51339/51527/9101/53944/4088/7090/79705/6477/1001/50964/64750/8313/6662/1000/4089/7040/6382/5495/9736/9839/130574/4929/79809/2487/8324/3485/6714/55959/351/84133/83999/27303/1499/8994/7474/2932/3836/5523/25937/79718/3516/4790/27123/1950/2247/1909/23240/9037/1501/1601/324/4163/1456/1452/10146/100113407/1906/6659/7162/2309/84870/5071/2737/23072/1956/5218/8321/857/51384/6469/80139/6591/6788/8323/340419/2131/23189/4300/8434/2776/7091/7088/9314/6907/10159/4693/139886/2719",118
"GO:0022604","GO:0022604","regulation of cell morphogenesis","94/4047","248/18986",0.379032258064516,1.77818296308695,6.42032600615439,1.52605777573627e-09,2.54731170302505e-07,1.8570559027173e-07,"9204/9202/23499/84879/10269/54873/51177/50848/5362/23268/54764/55742/4076/960/5962/2059/121512/23426/6857/10154/55785/23603/10810/57381/7168/51760/10428/6347/9043/406991/10672/103910/6860/23327/2909/50618/10602/51057/7852/55843/114793/57471/2335/2043/9962/6714/7074/4771/4627/8994/7474/5028/170506/9175/1739/3791/57619/152503/4651/3074/5921/1946/56990/1729/6678/22999/2534/93663/5071/2768/5879/989/9723/57154/1523/375611/4289/91584/157285/10395/2185/5591/27067/5747/23189/5789/301/10507/89846/445815/6792/30011/4478/10251",94
"GO:0043010","GO:0043010","camera-type eye development","126/4047","362/18986",0.348066298342541,1.63290999266901,6.32806447826568,1.65869375444238e-09,2.69771653446872e-07,1.96670490236583e-07,"2782/10218/65979/84879/4774/6121/8412/7482/4853/23418/7042/2625/7431/8829/5954/24147/25987/65084/120114/4544/1410/1813/50937/81029/7289/144165/56890/246213/51761/2321/145173/10253/84189/652/3091/57381/23093/161742/2200/8854/4088/49855/23322/4094/6774/6662/8736/7040/2909/6654/2202/51057/200734/4211/10461/6670/4760/10152/182/631/30813/1826/1415/4771/3985/9215/7068/7048/1499/7474/56999/4286/1295/50939/25945/55764/8419/86/1739/57545/8842/5156/3791/658/5308/2247/10252/23657/2823/55714/2195/348980/4124/2201/84062/6659/5961/221391/7021/639/3066/221322/2697/10370/100126572/221935/7291/358/3624/2737/1956/51384/28996/6469/6101/55636/79977/22882/4781/4915/23287/9314/9355/4810/6247/4693",126
"GO:0051897","GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","77/4047","192/18986",0.401041666666667,1.88143738159954,6.38915769406636,2.43973381170212e-09,3.86880789190663e-07,2.82046069337037e-07,"2475/65018/4919/10451/4921/7042/8644/2625/3688/118788/6934/84280/847/79899/5795/80310/3606/867/55801/114882/3479/2321/8600/10253/8660/5587/145264/7337/7057/4734/3480/406991/7040/9378/57142/55704/10461/940/2066/2335/3667/6714/351/5155/406929/2876/5290/5156/3791/10855/1950/2247/56034/9037/2149/2150/2241/1839/2651/7162/1956/3092/9723/51384/9258/2185/85453/92140/6788/284/5747/3717/7010/4915/10507/4593/4693",77
"GO:0150115","GO:0150115","cell-substrate junction organization","49/4047","103/18986",0.475728155339806,2.23181980659292,6.52441290363057,2.69633297070168e-09,4.16880153197687e-07,3.03916379099619e-07,"23499/8394/6281/3915/8829/7414/5728/10580/1308/5795/144165/23603/382/342184/7057/4088/79834/1009/3690/6093/3909/10982/9475/11037/51057/9448/3987/57669/23332/3655/2335/6714/11170/2042/90102/22998/3791/5295/1946/667/5796/5879/10395/2185/5747/7010/25/395/2824",49
"GO:0072073","GO:0072073","kidney epithelium development","65/4047","153/18986",0.42483660130719,1.99306837470183,6.41913121154342,2.76036046575798e-09,4.16880153197687e-07,3.03916379099619e-07,"4070/7482/4853/5087/55083/2625/847/282679/10413/5800/1910/1948/652/384/342184/4643/4091/4088/8826/79191/9955/6928/6662/80000/4087/4092/4089/7040/6382/7849/6772/2043/182/5915/1499/6092/25937/1739/8842/9353/5311/255743/2247/10252/4086/1909/170690/10409/4208/26249/2246/1906/23607/7021/6492/358/168667/2737/9863/5420/6469/2131/9788/4609/2719",65
"GO:0007015","GO:0007015","actin filament organization","153/4047","465/18986",0.329032258064516,1.54361414667974,6.1772638230542,2.94890834405557e-09,4.34998270380105e-07,3.17124953621448e-07,"2475/55160/4070/163782/1266/1901/6281/50848/5999/10092/55740/56776/10529/10006/6840/8829/6387/9886/9124/10580/120/57698/23075/9645/9873/5058/5962/2059/93661/5074/23603/54509/10810/3936/81624/1073/382/57381/51466/342184/29767/29766/4644/84952/4643/7168/4088/8826/23406/246/85464/4642/406991/6093/9050/4645/2909/9475/388/375189/10602/130271/5581/6711/55704/7840/6869/1496/8440/23332/9839/390/57471/129446/7456/10787/4430/23671/10152/8452/8195/6714/57580/57553/4771/859/406929/11170/90102/3693/4690/5357/5217/5584/5290/5062/1739/118/9353/399/22998/57482/57619/171024/27236/2195/9037/5734/5295/10788/2150/5921/2241/1729/1809/11346/26999/4739/10486/55604/23607/4082/93663/1490/51429/5071/5879/9844/3092/55607/55971/4233/8976/800/136319/673/10395/2185/10565/9788/51571/23189/3717/25/395/7114/30011/57477/5063/154796/5358/10178/90167",153
"GO:0007160","GO:0007160","cell-matrix adhesion","91/4047","241/18986",0.377593360995851,1.77143255544038,6.27299441550672,3.45557994689654e-09,4.91529154406307e-07,3.5833742547639e-07,"23499/7412/1435/8394/6281/3688/8829/5328/7414/5728/10580/1308/960/5795/7007/83700/8499/23603/9358/22795/342184/7057/302/4088/22801/79834/1009/1012/3690/8631/6093/4059/9475/11037/51057/9448/3987/57669/23332/3694/3655/3685/2335/182/54453/6714/7074/4771/3680/1499/11170/56999/2042/90102/2932/3693/5291/604/4585/683/22998/3791/10855/255743/81792/56477/3672/5295/5921/1946/5796/1490/7402/5879/3696/948/9723/1021/8910/5054/4289/10395/2185/59339/8754/5747/7010/25/395/2824/8573",91
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","101/4047","276/18986",0.365942028985507,1.71677177225571,6.2432349695542,3.48712154316314e-09,4.91529154406307e-07,3.5833742547639e-07,"10076/55182/79971/259266/219771/22943/80114/3087/6934/55031/27122/406/100422991/10413/5800/100287314/144165/8549/26524/122011/2308/8796/51339/51527/9101/53944/4088/7090/79705/1001/50964/64750/8313/6662/1000/4089/7040/5495/9736/9839/130574/79809/2487/8324/3485/6714/55959/351/84133/83999/27303/1499/8994/7474/2932/3836/5523/25937/79718/3516/4790/27123/1950/2247/23240/9037/1501/1601/324/4163/1456/1452/10146/100113407/6659/7162/2309/84870/5071/2737/23072/1956/5218/8321/857/6469/80139/6591/6788/8323/340419/23189/4300/8434/2776/7091/7088/6907/10159/139886/2719",101
"GO:0045216","GO:0045216","cell-cell junction organization","84/4047","218/18986",0.385321100917431,1.80768629157854,6.24270913772964,4.53064637446132e-09,6.24736738113221e-07,4.55449188169533e-07,"10207/2702/50848/7042/56288/7414/9231/144100/5962/83700/5800/5318/9971/9071/1948/5583/102/83660/4088/79191/3801/1006/1009/1003/1001/999/1012/388364/10052/1636/5578/6093/1000/4092/7040/9475/3987/3553/8502/129446/10152/2043/6714/84612/1002/1525/9073/4771/1499/5584/5010/9076/10686/5062/1739/118/84525/287/7368/1007/1004/2149/2150/2241/324/1495/654/23607/2697/49861/4301/222256/857/26047/137075/80139/6591/1015/79977/2131/9788/8777/57502/154796",84
"GO:0035265","GO:0035265","organ growth","73/4047","181/18986",0.403314917127072,1.89210205499743,6.27665557213428,4.70459888692074e-09,6.34920654036984e-07,4.62873525425371e-07,"4146/10269/1901/4921/5999/3776/7042/3142/5592/983/657/5728/25987/10413/4322/1848/3479/26524/10253/9472/60485/7337/2252/1588/6416/6662/2627/4087/2355/4211/27302/2066/861/859/9686/5915/7048/27086/27230/2121/3516/10611/2247/4086/80014/8470/10409/5618/4208/23286/1906/3720/1081/10370/100126572/2099/6469/6781/3084/5324/6788/23414/340419/2131/7373/54796/100126316/406987/25/57502/170302/407007/367",73
"GO:0007411","GO:0007411","axon guidance","89/4047","236/18986",0.377118644067797,1.76920547968154,6.18883457261808,5.4943566712115e-09,7.26056340947803e-07,5.29313790715617e-07,"4853/1942/23114/55740/2625/3799/8829/6387/84665/9211/627/5795/53942/4684/9638/5800/55605/4753/59277/23077/1948/51466/4756/6477/4089/2909/6868/9637/6654/9378/10678/3800/1123/8828/8609/2043/23767/85449/1002/351/1826/27255/57408/7474/6092/6091/2042/214/91653/2596/8997/2049/9353/323/2044/658/8633/1909/23022/9037/7204/133418/1946/57556/26999/1906/2534/3908/5879/2115/2737/10512/9723/10371/223117/4897/389549/91584/6469/137970/4147/2131/5747/4781/10507/9355/170302/4693/4983",89
"GO:0031032","GO:0031032","actomyosin structure organization","83/4047","216/18986",0.384259259259259,1.80270479275915,6.1753522395953,6.49083263056789e-09,8.4023166072841e-07,6.12550542343388e-07,"2475/55160/2035/4070/1266/1901/6281/50848/8476/10529/3688/8829/84665/9124/10580/8048/5058/1466/4604/5587/1073/51466/84978/29767/29766/84952/7168/4088/11214/8826/4205/399687/3880/406991/8736/6093/80206/4089/9475/55704/27302/7840/6869/57669/23332/9839/10324/23671/8452/8195/6714/84700/4771/4627/859/406929/90102/3693/5217/5062/22998/5156/51778/5734/5295/10788/64097/11346/1906/55604/2037/1490/5879/54443/4233/673/10395/2185/257019/25/395/154796/90167",83
"GO:0097485","GO:0097485","neuron projection guidance","89/4047","237/18986",0.375527426160338,1.76174047765757,6.14190778574287,6.97682804041127e-09,8.85080405206574e-07,6.452464332953e-07,"4853/1942/23114/55740/2625/3799/8829/6387/84665/9211/627/5795/53942/4684/9638/5800/55605/4753/59277/23077/1948/51466/4756/6477/4089/2909/6868/9637/6654/9378/10678/3800/1123/8828/8609/2043/23767/85449/1002/351/1826/27255/57408/7474/6092/6091/2042/214/91653/2596/8997/2049/9353/323/2044/658/8633/1909/23022/9037/7204/133418/1946/57556/26999/1906/2534/3908/5879/2115/2737/10512/9723/10371/223117/4897/389549/91584/6469/137970/4147/2131/5747/4781/10507/9355/170302/4693/4983",89
"GO:0001503","GO:0001503","ossification","149/4047","456/18986",0.326754385964912,1.53292779143312,5.99548360413256,7.96381623744122e-09,9.90480125374307e-07,7.22085546565104e-07,"9249/9923/4146/10269/3491/1901/1301/1435/7286/4921/5087/55811/51430/5743/406988/22943/657/9562/5728/22800/847/7189/10413/4322/7704/406911/5744/144165/196527/25840/5787/490/3479/9365/8600/5587/652/3091/4091/4088/22801/22856/4313/1009/865/51741/246/50964/1213/406991/8313/5608/6662/4092/4089/7040/2355/51232/6546/6869/2274/92/90/6670/1290/4664/23314/3485/9770/182/6238/1591/861/83999/5468/1499/406929/7123/8994/4057/5745/7474/2932/23317/25937/285313/170506/8626/3516/374/6696/658/5530/255743/2247/27152/4086/7424/81792/202151/25836/5734/1462/4208/84059/3295/2201/154/8817/654/3400/222663/860/653/55603/25842/2697/5167/1490/7291/3569/2737/3486/1956/8321/1021/1278/55973/27044/5764/50617/6469/55790/6781/2185/6575/6591/7071/340419/2131/8840/5747/7010/26578/10507/3371/2824/5251/2719",149
"GO:0051896","GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","101/4047","280/18986",0.360714285714286,1.69224646122348,6.07379925930174,8.35064255488672e-09,1.01861780241628e-06,7.42598638534764e-07,"2475/23252/65018/4919/10451/8394/117145/9447/4921/7042/8644/2625/3688/5728/118788/6934/22876/84280/847/79899/5795/80310/3606/1813/867/55801/114882/3479/2321/8600/10253/8660/5587/145264/7337/7057/4734/3480/406991/23239/7040/634/9378/57142/55704/10617/10461/2660/940/2066/2335/5270/3667/6714/5770/351/5155/859/25827/406929/2876/5291/5290/1739/9711/5156/3791/10855/5783/55024/1950/2247/56034/9037/2149/2150/2241/1839/2651/221496/7162/7291/1956/3092/9863/9723/51384/9258/2185/85453/92140/6788/284/5747/3717/7010/4915/10507/4593/4693/4534",101
"GO:0001952","GO:0001952","regulation of cell-matrix adhesion","55/4047","125/18986",0.44,2.06420558438349,6.21311399378027,1.01122919890872e-08,1.21011124651827e-06,8.82202296100096e-07,"23499/1435/6281/8829/5328/7414/5728/5795/23603/342184/7057/4088/79834/1012/3690/8631/6093/9475/51057/9448/3987/57669/23332/182/54453/6714/4771/11170/2042/90102/2932/5291/604/683/22998/3791/56477/5295/5921/1946/7402/5879/948/9723/1021/5054/10395/2185/59339/5747/7010/25/395/2824/8573",55
"GO:0021537","GO:0021537","telencephalon development","101/4047","281/18986",0.359430604982206,1.68622423182411,6.03186332971048,1.03357724133475e-08,1.21011124651827e-06,8.82202296100096e-07,"23028/84879/6513/1600/653464/259266/6387/10718/5728/10579/6506/25987/85458/1813/9638/50937/54407/7846/23603/51199/652/3091/23224/64398/29954/8925/3480/23322/23035/10642/1000/5802/8648/238/57142/7852/285025/4760/2066/55054/23236/8195/22903/4771/9215/5915/8320/1499/7474/27086/6092/6091/2932/8087/2049/6434/9353/170825/2044/306/79633/23657/84709/166614/1767/57688/153241/2890/1812/3400/114327/5454/4852/358/3624/2737/4967/1956/10371/1021/3912/389549/91584/26047/2146/6469/79648/4747/84750/6867/55636/157680/2131/83696/4781/4915/23287/9355/170302/7547/2258",101
"GO:0043491","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","111/4047","317/18986",0.350157728706625,1.64272167957103,6.0062470520263,1.04928454293717e-08,1.21011124651827e-06,8.82202296100096e-07,"2475/23252/65018/4919/10451/8394/117145/9447/4921/7042/8644/2625/3688/5728/118788/6934/22876/84280/847/79899/5795/9846/80310/3606/1813/867/55801/114882/3479/2321/8600/10253/23026/8660/5587/145264/7337/7057/256764/4734/3480/6774/406991/23239/7040/634/9378/57142/55704/10617/10461/4036/2660/940/2066/2335/5270/57624/3667/1293/6714/5770/351/5155/859/25827/406929/2876/5291/5290/1739/9711/5156/3791/10855/5783/55024/1950/2247/56034/9037/5295/2149/2150/2241/1839/2651/1906/221496/23607/7162/7291/1956/3092/9863/9723/51384/9258/2185/85453/92140/6788/284/5747/3717/7010/4915/10507/4593/4693/4534",111
