"seqnames","start","end","width","strand","Conc","Conc_TEAD1","Conc_TESmut","Fold","p.value","FDR"
"2",226213803,226214203,401,"*",5.99448172269793,6.79838291650112,4.01842905008643,2.5739284553676,2.97479295373745e-18,5.60890484508456e-16
"5",126354286,126354686,401,"*",6.66483850878204,7.36301866095095,5.2595517726354,1.96429996864024,3.07208370903103e-18,5.76338264232766e-16
"3",58041843,58042243,401,"*",5.97809974657019,6.77771287696054,4.03115935520167,2.5331823548877,3.32308861817932e-18,6.20326408172667e-16
"19",55552714,55553114,401,"*",6.80284364769323,7.52962625682998,5.26774506893463,2.14742185420921,4.45557187539317e-18,8.27611447211025e-16
"16",88307157,88307557,401,"*",7.8258486596009,8.40487984861533,6.84349767199345,1.51729724773711,4.55254285615886e-18,8.39316586922906e-16
"3",101036269,101036669,401,"*",8.18453397509437,8.8075854681379,7.06383410456767,1.67430001730376,4.56332676986948e-18,8.39316586922906e-16
"22",23282168,23282568,401,"*",6.31297674140398,7.05966458648245,4.6783952421845,2.25441332084977,5.82281446590428e-18,1.06219281830349e-15
"22",36368615,36369015,401,"*",7.88879113303923,8.50768174324146,6.78193950922254,1.67318583946543,5.83171345567864e-18,1.06219281830349e-15
"9",13718284,13718684,401,"*",7.9840431667327,8.62337293203681,6.80744893733297,1.71982813706125,7.05680771636211e-18,1.27912310302233e-15
"16",23419963,23420363,401,"*",5.61943554277261,6.47135812462674,3.2616872305555,2.98511050020188,7.53284887142288e-18,1.35884626204162e-15
"10",48947197,48947597,401,"*",5.32662347800937,6.25144915794334,2.02681687801864,3.74480763741256,9.20877545103038e-18,1.65321752965603e-15
"8",98845265,98845665,401,"*",5.50922607880219,6.35051853659835,3.24627591741182,2.78388300216345,1.24696216065281e-17,2.22796510618353e-15
"2",55155963,55156363,401,"*",8.18332398814134,8.84255672877776,6.93438480629296,1.82138428812673,1.28425630292593e-17,2.28372420578597e-15
"1",184966352,184966752,401,"*",7.26774842419525,7.88132409159449,6.17833779561295,1.65376362032247,1.33585623742745e-17,2.35553507250549e-15
"4",76459191,76459591,401,"*",7.85487803788794,8.51028273123458,6.62021685687286,1.80574764701143,1.33719509193164e-17,2.35553507250549e-15
"18",23106581,23106981,401,"*",6.62658387567305,7.308817588738,5.28788744222495,1.94449035889336,1.3441231248557e-17,2.35667494241639e-15
"5",56278695,56279095,401,"*",7.39291801079352,7.99241642268698,6.3484103184182,1.59238557304752,1.35439597707234e-17,2.36364146305727e-15
"7",100035081,100035481,401,"*",5.98933267360777,6.76858955372304,4.17204215018098,2.38608448010957,1.5058859628403e-17,2.61584940795051e-15
"11",71945262,71945662,401,"*",5.44306930458879,6.30163627601439,3.02235506341259,3.00718240264987,1.54147073355467e-17,2.66532365869607e-15
"19",21358757,21359157,401,"*",7.16595857921211,4.89966594847925,8.00763921943181,-2.78885083600829,1.59429707500895e-17,2.74401929134912e-15
"6",148192298,148192698,401,"*",7.21880561644151,7.82475106671377,6.15396108052188,1.60446479097894,1.78798717920879e-17,3.06333639046087e-15
"7",18754360,18754760,401,"*",6.00505474114809,6.83701772945868,3.81993621037279,2.77455284537506,1.9748256962296e-17,3.36806522491959e-15
"19",36331630,36332030,401,"*",7.03104058075705,4.22711049471927,7.92386159085144,-3.31443620402618,2.15305859639209e-17,3.65542586403744e-15
"20",51327336,51327736,401,"*",6.94813797605571,7.6846222064153,5.36557988816241,2.17053535782664,2.1704058305413e-17,3.6682791517e-15
"6",1481347,1481747,401,"*",7.95388263775562,8.50512767839403,7.05055000252694,1.40919922908795,2.20064783161725e-17,3.7027133313951e-15
"6",71469089,71469489,401,"*",7.6078986760765,8.17170390286083,6.66957021846036,1.45454832493533,2.50170300377526e-17,4.19046421449338e-15
"1",85611898,85612298,401,"*",7.58429481301848,8.15397907704478,6.62918208269838,1.49022736080656,2.60192854523153e-17,4.3389760420281e-15
"5",57889475,57889875,401,"*",7.45694192239292,8.03390404091775,6.4806802703704,1.47378835381181,2.69937500944716e-17,4.48155972254279e-15
"5",147901536,147901936,401,"*",8.02914440371838,8.67469861278908,6.83041860430934,1.75378020339379,2.73405530288784e-17,4.51914048544734e-15
"2",75595812,75596212,401,"*",6.77774679050504,7.4743593920493,5.3791771397729,1.96655200465714,2.99476265861181e-17,4.92835481200761e-15
"8",109570891,109571291,401,"*",5.89541409369183,6.65327955684024,4.20115410869532,2.29538417471717,3.01444373421571e-17,4.93908049569903e-15
"15",86750901,86751301,401,"*",8.05886480176808,8.63251713144413,7.09227284769282,1.47865355292943,3.10768177716142e-17,5.06970991134233e-15
"15",39304907,39305307,401,"*",6.67933603481266,7.35855231045204,5.35282135881574,1.9065606887393,3.3237938708961e-17,5.37736461381508e-15
"12",6053549,6053949,401,"*",7.72016220581935,8.3516919730598,6.57069976710721,1.70269699608751,3.32493427788465e-17,5.37736461381508e-15
"15",63097015,63097415,401,"*",7.07951292813616,7.7139412582214,5.92004458580438,1.72424248389234,3.41610516218563e-17,5.50110222276254e-15
"13",110347598,110347998,401,"*",7.43703843421446,8.07810300539271,6.25431955669722,1.7509881966204,3.61274373342217e-17,5.7928956248604e-15
"19",20565671,20566071,401,"*",7.05262908781798,4.05109934479027,7.95962160864546,-3.34569909662197,3.82606272062624e-17,6.10883826981349e-15
"4",156476306,156476706,401,"*",6.83645361049893,7.51820269816325,5.49972233745609,1.87370109845882,3.89702398985635e-17,6.19577275946611e-15
"19",23274070,23274470,401,"*",7.05463495647934,4.89175909563291,7.88382638576748,-2.73313040699656,3.93165589862096e-17,6.21744116331529e-15
"6",170405412,170405812,401,"*",6.24713280890424,6.98956816601899,4.63450603367314,2.16756610238929,3.94379413360262e-17,6.21744116331529e-15
"17",59761737,59762137,401,"*",7.79633825645169,8.40150708134836,6.73396362854561,1.59900778101035,3.96570294614064e-17,6.22582176745368e-15
"1",210439126,210439526,401,"*",5.58121633851423,6.40928872467914,3.42721294238163,2.76358192889322,4.06924035184913e-17,6.36174863507214e-15
"15",87575955,87576355,401,"*",6.70234688467975,7.39675586122869,5.31315515291383,1.96362764519072,4.11492616363365e-17,6.40647902845221e-15
"2",238439371,238439771,401,"*",6.91747497837525,7.62741042251136,5.46055141698646,2.04689402004976,4.36332840185818e-17,6.76514235397193e-15
"4",49099130,49099530,401,"*",7.58989140060249,2.75413351269392,8.56440746875194,-4.71294526038015,4.44432379779209e-17,6.86236515296119e-15
"17",80984701,80985101,401,"*",7.56423139113836,8.26465163486536,6.1492782779497,1.99808890271839,4.69932235370014e-17,7.22636368988454e-15
"19",21141769,21142169,401,"*",7.43667327317722,5.33963844131534,8.25737250795945,-2.70830115311464,4.85565016811779e-17,7.43627959012031e-15
"13",113897140,113897540,401,"*",7.36646427198044,7.95312430571412,6.36135965562504,1.54226097050785,4.92376655501256e-17,7.50048649290283e-15
"11",12076442,12076842,401,"*",7.02291174822685,7.64006375862583,5.92179566784494,1.67955397249679,4.93755540563151e-17,7.50048649290283e-15
"1",59601018,59601418,401,"*",7.65491029984442,8.27432096444038,6.54633725819002,1.67253456458803,5.27207073513107e-17,7.97634540535697e-15
"3",150248485,150248885,401,"*",7.11316876379542,7.78998575730503,5.79624942801833,1.87603026455455,5.33812554649202e-17,8.04384773614165e-15
"1",85584272,85584672,401,"*",6.41988542919896,7.16624375597458,4.78701948718158,2.22720872309416,5.50723235597447e-17,8.26547460914073e-15
"17",44972969,44973369,401,"*",6.48939128112157,7.18540347391784,5.09338424665835,1.94728177388826,5.70973099776965e-17,8.53525166403645e-15
"9",124309640,124310040,401,"*",7.40994249765017,8.15041767810378,5.80730284719009,2.19012810535246,6.13940914743508e-17,9.14114169130602e-15
"9",132026965,132027365,401,"*",7.21213282375798,7.8178706206931,6.14794923398743,1.58828504469919,6.51784921794302e-17,9.6662537749581e-15
"1",208207520,208207920,401,"*",6.64359995265691,7.32174046097956,5.32139741230254,1.88418627921909,7.26094581587491e-17,1.07259034628914e-14
"7",68485836,68486236,401,"*",6.66440282902322,7.38148333637391,5.17495119891635,2.10373283222723,7.56969134237101e-17,1.1138132896357e-14
"19",47663618,47664018,401,"*",6.65989258580791,7.34160950268143,5.32329164757151,1.91289951748212,7.70379952181463e-17,1.12911821038284e-14
"10",34721225,34721625,401,"*",7.19614234377135,7.79093524017538,6.1662427504938,1.56635727268545,8.85119279542242e-17,1.28812552498155e-14
"10",15211636,15212036,401,"*",5.43072564131874,6.26248552901132,3.24725021576868,2.77255717395976,8.85734349951334e-17,1.28812552498155e-14
"2",40434878,40435278,401,"*",7.83464735443845,8.36997762402415,6.97405426217798,1.33982213159834,9.09835285055751e-17,1.31806678496436e-14
"19",19668547,19668947,401,"*",6.99286659144494,4.74444631000539,7.83245988089328,-2.81872275145212,9.29368233099756e-17,1.34118559515907e-14
"11",86041905,86042305,401,"*",6.04230325176255,6.78028529222532,4.45224774971653,2.19726319492747,1.12566149091818e-16,1.61823543297858e-14
"10",114638908,114639308,401,"*",7.11558899723836,7.71208629363341,6.08042072139081,1.56491599449211,1.2506679924763e-16,1.79108067731692e-14
"12",67910625,67911025,401,"*",5.60072079511161,6.4319978850354,3.42114283347298,2.78872605657928,1.38281874609401e-16,1.97280388487428e-14
"10",95813990,95814390,401,"*",6.80989205200374,7.47418389951313,5.54180451560664,1.85000950171349,1.41287295279491e-16,2.00804568415976e-14
"20",45088225,45088625,401,"*",6.6026540531944,7.30429863800327,5.1823838059244,1.96140545427261,1.51771764297699e-16,2.14891636536375e-14
"4",121668394,121668794,401,"*",7.54996999120666,8.196751715906,6.34682787765949,1.75882862135421,1.67049520548906e-16,2.35634024831411e-14
"10",16968340,16968740,401,"*",6.38691152992192,7.07986623838791,5.00386769023953,1.93780213582843,1.7345312558877e-16,2.43750364240309e-14
"19",20923003,20923403,401,"*",6.98050430533536,4.1071563806147,7.87854261856873,-3.35316693385732,1.81811178682822e-16,2.54542434155156e-14
"11",129861753,129862153,401,"*",8.09699604257176,8.62904278222595,7.24500824577533,1.34364937081389,1.8565417237496e-16,2.58956513073639e-14
"6",101597671,101598071,401,"*",7.56849328879168,8.20803181121283,6.39116381627974,1.71291760862769,1.94990388240031e-16,2.70971642857563e-14
"10",62197248,62197648,401,"*",6.51522079339322,7.29581634723444,4.68980688533868,2.37196199829366,1.97540145558668e-16,2.73501985295453e-14
"10",42790818,42791218,401,"*",7.74925885388836,6.42806774433706,8.42714645382678,-1.81641657863216,2.04085999827887e-16,2.81526132336109e-14
"10",93383889,93384289,401,"*",7.00745242377849,7.61716996420783,5.9305318573294,1.6308163685433,2.18591102307022e-16,3.00430650170761e-14
"10",132481987,132482387,401,"*",5.11090024054822,6.02541372041521,1.99144242114811,3.48993645283981,2.54201241092406e-16,3.48097984198109e-14
"18",3081633,3082033,401,"*",8.24360715399894,8.87984009098893,7.07786379168322,1.70938083742421,2.57785294516599e-16,3.5055842334437e-14
"11",8917448,8917848,401,"*",7.76317979350208,8.34715017043983,6.76615207778063,1.53184241812058,2.57866594288655e-16,3.5055842334437e-14
"10",69278471,69278871,401,"*",6.76053315864401,7.45166847235784,5.38513541228134,1.94317759569191,2.74332510431433e-16,3.71596755375371e-14
"20",48187873,48188273,401,"*",6.94006512834348,7.6099752997149,5.65032992647036,1.86716085400761,2.80915100959855e-16,3.79144442558083e-14
"20",53773742,53774142,401,"*",7.24441864791784,7.90362840345555,5.9955657335103,1.80870791192125,2.94494823109639e-16,3.96048037917447e-14
"7",106848854,106849254,401,"*",5.7195406917804,6.51311174451739,3.812507541717,2.45293258534545,3.50478947891117e-16,4.69654307279378e-14
"3",185821063,185821463,401,"*",5.73355265932936,6.57042697402014,3.50804775622292,2.69669490396692,3.83933860497503e-16,5.12654177214477e-14
"11",9755555,9755955,401,"*",6.11066505437746,6.83206721089902,4.60109671910522,2.13549225510056,4.04906665648237e-16,5.38741241198138e-14
"12",123126475,123126875,401,"*",7.19262622277329,7.77829909283648,6.19049301365816,1.54597372788029,4.26841957464182e-16,5.65920038375038e-14
"6",56642844,56643244,401,"*",6.06645437884724,6.83687845552523,4.30146515929649,2.34011824012605,4.39441221888137e-16,5.78784953130974e-14
"5",137310342,137310742,401,"*",6.05957153330865,6.81011866662238,4.40471461184901,2.2227862990718,4.39630371371572e-16,5.78784953130974e-14
"1",94300096,94300496,401,"*",7.68465767561245,8.22637793162049,6.80711238817797,1.35490222137396,5.0137829825692e-16,6.57769759751675e-14
"17",31327788,31328188,401,"*",6.13151118350039,6.8787294270365,4.49416317633033,2.19503760758029,5.03864948926503e-16,6.58728806573914e-14
"14",50920503,50920903,401,"*",6.85520633798831,7.47481784587913,5.74596777395674,1.65934725685334,5.12218187593412e-16,6.67324257524042e-14
"3",111768635,111769035,401,"*",7.74390793313444,8.29638583282817,6.8371909124577,1.39889889649247,5.57867126057148e-16,7.24207764559396e-14
"1",224450643,224451043,401,"*",6.04289018156495,6.77482164305055,4.48283817665749,2.16927602692461,5.59740549884664e-16,7.24207764559396e-14
"18",25650445,25650845,401,"*",6.27530880400118,6.98709741314426,4.81003423359375,2.06289979223399,5.79773657996488e-16,7.47549395934234e-14
"14",75059648,75060048,401,"*",5.68046917956726,6.46778203626699,3.8134701919209,2.40727460726714,5.84367511201169e-16,7.50892239307503e-14
"8",144025992,144026392,401,"*",6.23144913961534,6.98447137500198,4.56340821316937,2.22407961986456,6.27386144096863e-16,8.02774613555749e-14
"19",37655312,37655712,401,"*",7.1062894086951,4.87389289090305,7.94398651954865,-2.81755046846451,6.29957028445342e-16,8.02774613555749e-14
"3",197456491,197456891,401,"*",6.4435018754247,7.24155346084802,4.50699769195835,2.50873084592111,6.31162578286682e-16,8.02774613555749e-14
"7",28483875,28484275,401,"*",7.70153961488671,8.29969579593486,6.66121879770545,1.53892100934131,7.21127431484043e-16,9.14102106645702e-14
"6",10734729,10735129,401,"*",6.03203340790543,6.78079806511431,4.38658319323805,2.20538353806154,7.55504754905463e-16,9.54454340363902e-14
"6",32255141,32255541,401,"*",5.72323322606966,6.56042221379175,3.49509701984306,2.7356825027691,7.76360555973796e-16,9.7751088660043e-14
"13",110012067,110012467,401,"*",7.25957891479904,7.8543667408871,6.22969495706852,1.56881531714616,7.91913286750493e-16,9.93758475992149e-14
"1",167820005,167820405,401,"*",6.35059858105664,7.03688084592326,4.99535366346467,1.91579890127685,8.10146102211173e-16,1.01324973003551e-13
"3",172749209,172749609,401,"*",7.25971623694969,7.85677735411801,6.22279944606968,1.56831007791923,8.92689707303995e-16,1.11277775773266e-13
"1",23194627,23195027,401,"*",6.37528922702754,7.11975873769507,4.75221027992596,2.21454488268167,9.30828522763304e-16,1.15647738419212e-13
"3",193852909,193853309,401,"*",5.96689158659075,6.71389722418528,4.33065327109971,2.22053388503421,9.7274498477328e-16,1.20456648758014e-13
"3",172280425,172280825,401,"*",5.45309150582692,6.29565617171825,3.17915451377885,2.72809501037725,1.18389220361114e-15,1.46121116354255e-13
"6",75206004,75206404,401,"*",6.79422702839392,7.48285788448505,5.42927293295833,1.93291909088357,1.21947945269833e-15,1.5001996244162e-13
"8",66517367,66517767,401,"*",6.34659057353532,7.11435757803447,4.5969098575958,2.31606096080906,1.23946680454135e-15,1.51980503180379e-13
"5",96226949,96227349,401,"*",6.8976915021277,7.53756786094185,5.71917114885323,1.71161851840756,1.31659056683232e-15,1.60911383251191e-13
"7",127776761,127777161,401,"*",6.40806527605476,7.09978891418578,5.03020055252363,1.92507047825783,1.41869452648444e-15,1.728273939228e-13
"7",65398698,65399098,401,"*",5.56299529646171,6.36691974306916,3.58678290639731,2.51377605060229,1.51661888347223e-15,1.8415876092803e-13
"1",93623881,93624281,401,"*",7.51092759275906,8.05079287911115,6.63833172140435,1.38121343717507,1.54367335554552e-15,1.86839251527172e-13
"10",68666230,68666630,401,"*",5.86067894086941,6.62958172334433,4.10447784762636,2.35661165081077,1.54900410693523e-15,1.86881617673044e-13
"12",38316462,38316862,401,"*",6.89775290153405,4.74444631000539,7.72573707422757,-2.70288677782662,1.5707725568227e-15,1.88900503540207e-13
"3",187519567,187519967,401,"*",7.45390032709946,8.0275574663879,6.4872943844762,1.47809013056494,1.57950813988282e-15,1.89344169062439e-13
"13",95020454,95020854,401,"*",7.80236705280057,8.34937444738401,6.9105853957322,1.37140121578398,1.61819079993172e-15,1.9336349364407e-13
"1",232538256,232538656,401,"*",5.90885852089817,6.70865708290209,3.96067305866343,2.54389132919332,1.66185080449971e-15,1.97950171541694e-13
"12",132986160,132986560,401,"*",6.91105570486831,4.71667377529323,7.74415887251253,-2.72032043196525,1.67909835010314e-15,1.99371674665253e-13
"17",694220,694620,401,"*",8.99334393257378,9.50741430856212,8.18724523651874,1.27958858208733,1.72800315029338e-15,2.04024128047997e-13
"1",225655474,225655874,401,"*",7.05968628071734,7.66030768945999,6.01166321272296,1.57988089489126,1.72915627833115e-15,2.04024128047997e-13
"6",134348510,134348910,401,"*",7.42126516840515,7.98776381552118,6.4752798834921,1.46696663551378,1.7420286855113e-15,2.04898615388933e-13
"16",68790128,68790528,401,"*",7.37911681413122,7.93241390596629,6.47014498391815,1.4269150917742,1.87473532928288e-15,2.19530886007403e-13
"8",124280233,124280633,401,"*",7.32048225578932,7.89367292464352,6.35523217429174,1.48112452527253,1.8781326299506e-15,2.19530886007403e-13
